"Excel Table 1: Differentially methylatied positions (p < 0.05) within the Chile PBMC study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg26880963,-0.16,0.01653654659,0.78,1.00,chr1,65209468,RAVER2,TSS1500
cg19105462,0.28,0.01653703079,0.78,1.00,chr11,126871032,KIRREL3;KIRREL3;KIRREL3,TSS1500;TSS1500;TSS1500
cg16701890,0.22,0.01653722926,0.78,1.00,chr2,119906008,,
cg23281555,-0.33,0.01653778967,0.78,1.00,chr10,98325779,TM9SF3,Body
cg11030575,-0.24,0.01653807239,0.78,1.00,chr7,141250858,AGK,TSS1500
cg06486994,-0.21,0.01653945005,0.78,1.00,chr10,70845585,,
cg09412503,0.15,0.01653951216,0.78,1.00,chr19,15651316,CYP4F22,Body
cg06212046,0.39,0.01653961576,0.78,1.00,chr19,17530679,MVB12A;MVB12A;MVB12A,5'UTR;5'UTR;1stExon
cg01260138,0.25,0.01654392587,0.78,1.00,chr8,123733315,,
cg05573826,-0.13,0.01654668403,0.78,1.00,chr10,4045349,,
cg09260830,0.22,0.01655071428,0.78,1.00,chr9,80263587,GNA14,TSS1500
cg23517434,0.26,0.01655206688,0.78,1.00,chr12,53005012,KRT73-AS1;KRT73,Body;Body
cg20254282,0.51,0.01655240774,0.78,1.00,chr10,120925093,SFXN4,1stExon
cg05591178,-0.24,0.01655266566,0.78,1.00,chr10,5988042,,
cg21731375,0.17,0.01655299645,0.78,1.00,chr14,38067742,,
cg26015003,-0.17,0.0165530082,0.78,1.00,chr13,113887582,CUL4A;CUL4A,Body;Body
cg02749644,0.19,0.01655354787,0.78,1.00,chr5,6524104,,
cg01684395,-0.15,0.01655372269,0.78,1.00,chr4,151236968,LRBA;LRBA,Body;Body
cg25627726,-0.16,0.0165543021,0.78,1.00,chr4,1169161,LOC100130872-SPON2,Body
cg24588745,0.34,0.0165555366,0.78,1.00,chr1,28559529,DNAJC8;DNAJC8,5'UTR;1stExon
cg03636723,-0.17,0.01655580839,0.78,1.00,chr14,51233598,NIN;NIN;NIN;NIN;NIN;NIN;NIN;NIN,ExonBnd;ExonBnd;ExonBnd;ExonBnd;Body;Body;Body;Body
cg02734463,-0.17,0.01655644652,0.78,1.00,chr15,86288184,AKAP13;AKAP13;AKAP13,3'UTR;3'UTR;3'UTR
cg20440552,-0.23,0.01655969681,0.78,1.00,chr6,44025753,,
cg00332070,0.14,0.01656032737,0.78,1.00,chr1,109728545,KIAA1324;KIAA1324;KIAA1324;KIAA1324,TSS1500;Body;Body;Body
cg10489702,0.24,0.01656108146,0.78,1.00,chr6,3414775,SLC22A23;SLC22A23;SLC22A23;SLC22A23;SLC22A23,5'UTR;5'UTR;Body;Body;Body
cg18607961,-0.17,0.01656466727,0.78,1.00,chr14,91750825,CCDC88C,Body
cg18273412,0.16,0.01656773805,0.78,1.00,chr10,93647857,,
cg17832678,-0.13,0.01656934895,0.78,1.00,chr1,47035315,MKNK1;MKNK1;MKNK1;MKNK1;MKNK1,Body;Body;Body;Body;Body
cg25842285,0.32,0.01656997313,0.78,1.00,chr10,101089972,CNNM1,1stExon
cg08698203,0.32,0.01657250951,0.78,1.00,chr4,7254593,SORCS2,Body
cg21401359,0.23,0.01657270742,0.78,1.00,chr15,48919855,FBN1,Body
cg05451573,-0.34,0.01657306744,0.78,1.00,chr3,97691096,MINA;MINA;MINA;MINA;MINA,5'UTR;1stExon;5'UTR;5'UTR;1stExon
cg09429735,-0.31,0.01657452292,0.78,1.00,chr3,71752026,EIF4E3;EIF4E3;EIF4E3;EIF4E3,Body;5'UTR;5'UTR;5'UTR
cg21103400,0.20,0.01657466648,0.78,1.00,chr14,101349151,MIR127;RTL1,TSS200;1stExon
cg19340099,0.21,0.01657502762,0.78,1.00,chr4,151636261,LRBA;LRBA,Body;Body
cg26987083,0.19,0.01657576002,0.78,1.00,chr12,25422729,,
cg14835484,0.20,0.01657631943,0.78,1.00,chr1,154159226,TPM3,Body
cg10575488,0.29,0.01657675066,0.78,1.00,chr20,9378659,PLCB4;PLCB4;PLCB4,Body;Body;Body
cg12253071,0.42,0.01657681399,0.78,1.00,chr4,19740944,,
cg01382768,-0.17,0.0165774662,0.78,1.00,chr7,68326122,,
cg04973548,-0.24,0.01657759827,0.78,1.00,chr19,5694797,LONP1,Body
cg20891326,-0.15,0.01657833749,0.78,1.00,chr3,179389971,USP13,Body
cg08170065,-0.19,0.01657858756,0.78,1.00,chr2,191881478,,
cg21376658,-0.20,0.01657939197,0.78,1.00,chr17,80859886,TBCD,Body
cg05175318,-0.20,0.01658057606,0.78,1.00,chr14,79747774,NRXN3;NRXN3;NRXN3,Body;Body;Body
cg03722404,0.23,0.01658249133,0.78,1.00,chr8,125448236,,
cg11536940,0.29,0.01658258119,0.78,1.00,chr8,97658076,PGCP,5'UTR
cg18493449,-0.15,0.01658282304,0.78,1.00,chr17,74467972,RHBDF2;RHBDF2,Body;Body
cg12010413,0.21,0.01658391448,0.78,1.00,chr2,138851802,,
cg14215625,-0.45,0.01658466325,0.78,1.00,chr15,55800831,DYX1C1;DYX1C1;DYX1C1,TSS1500;TSS1500;TSS1500
cg11309454,-0.52,0.0165848233,0.78,1.00,chr1,89459529,CCBL2;CCBL2;RBMXL1;RBMXL1,TSS1500;TSS1500;TSS1500;TSS1500
cg21210082,-0.23,0.01658503425,0.78,1.00,chr3,42560245,VIPR1;VIPR1;VIPR1;VIPR1;VIPR1,5'UTR;Body;Body;Body;Body
cg26152600,0.23,0.01658522872,0.78,1.00,chr8,142669543,,
cg19131143,-0.14,0.01658685759,0.78,1.00,chr16,80573443,DYNLRB2;DYNLRB2;DYNLRB2;DYNLRB2;LOC102724084,TSS1500;TSS1500;TSS1500;TSS1500;Body
cg22410165,0.17,0.01658703391,0.78,1.00,chr6,43443889,TJAP1;TJAP1;TJAP1;TJAP1;TJAP1;TJAP1,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg21185289,0.44,0.01658707286,0.78,1.00,chr2,74743437,TLX2,3'UTR
cg23224191,0.17,0.0165877895,0.78,1.00,chr6,31497414,MCCD1,Body
cg04007841,-0.19,0.01658893724,0.78,1.00,chr11,65307006,LTBP3;LTBP3;LTBP3,Body;Body;Body
cg24870688,-0.12,0.01658962068,0.78,1.00,chr6,168399841,,
cg20736688,-0.19,0.01658979836,0.78,1.00,chr13,51957870,INTS6;INTS6;INTS6;INTS6;INTS6;INTS6,ExonBnd;ExonBnd;ExonBnd;Body;Body;Body
cg26826339,0.47,0.01659073577,0.78,1.00,chr8,24366086,ADAM7,3'UTR
cg16279100,-0.18,0.01659401292,0.78,1.00,chr10,7273434,SFMBT2;SFMBT2,Body;Body
cg10442221,-0.14,0.01659465293,0.78,1.00,chr1,200343096,LINC00862,TSS200
cg01404945,-0.14,0.01659522932,0.78,1.00,chr5,52406566,LOC257396;LOC257396;MOCS2;MOCS2,Body;Body;TSS1500;TSS1500
cg14070867,-0.16,0.01659677591,0.78,1.00,chr6,31591786,BAT2,Body
cg03509437,0.16,0.01659906282,0.78,1.00,chr12,113304564,RPH3A;RPH3A;RPH3A;RPH3A,ExonBnd;ExonBnd;Body;Body
cg18566785,-0.16,0.01660177093,0.78,1.00,chr2,167743913,XIRP2;XIRP2;XIRP2,TSS1500;TSS1500;TSS1500
cg00676349,-0.13,0.01660299393,0.78,1.00,chr2,39101937,DHX57;MORN2,5'UTR;TSS1500
cg18585263,-0.16,0.01660397419,0.78,1.00,chr4,124770629,LOC285419;LOC285419,Body;Body
cg26519919,0.21,0.01660400575,0.78,1.00,chr1,38101266,RSPO1,TSS1500
cg19500415,0.18,0.01660559806,0.78,1.00,chr1,231300383,TRIM67,Body
cg23565137,-0.17,0.01660562451,0.78,1.00,chr17,57954726,TUBD1;TUBD1;TUBD1;TUBD1;TUBD1;TUBD1,Body;Body;Body;Body;Body;Body
cg24688942,-0.28,0.01660666611,0.78,1.00,chr11,6256787,FAM160A2;FAM160A2,TSS1500;TSS1500
cg21794665,-0.40,0.01660746329,0.78,1.00,chr13,41302154,MIR320D1,TSS200
cg07352438,0.40,0.016607801,0.78,1.00,chr18,5543548,EPB41L3,5'UTR
cg20401521,0.77,0.01660793543,0.78,1.00,chr9,90112711,DAPK1,TSS200
cg17165500,-0.14,0.01660836207,0.78,1.00,chr2,871457,,
cg08786973,0.21,0.01661120399,0.78,1.00,chr19,48896222,KDELR1,TSS1500
cg17261658,0.23,0.0166114471,0.78,1.00,chr9,109432000,LINC01505,Body
cg15733603,-0.26,0.01661186306,0.78,1.00,chr14,96863448,AK7,Body
cg08462372,-0.14,0.01661206357,0.78,1.00,chr4,757312,PCGF3,Body
cg23025416,-0.23,0.01661234058,0.78,1.00,chr1,38356176,INPP5B,Body
cg05944329,-0.23,0.01661450826,0.78,1.00,chr19,55973879,ISOC2;ISOC2;ISOC2,TSS1500;TSS1500;TSS1500
cg18433268,-0.17,0.01661524333,0.78,1.00,chr8,95487039,RAD54B,5'UTR
cg10628634,-0.20,0.01661575132,0.78,1.00,chr6,17713043,,
cg00293128,-0.14,0.01661648763,0.78,1.00,chr7,158217673,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body
cg04367521,-0.14,0.01661768639,0.78,1.00,chr11,61173736,CPSF7;CPSF7;CPSF7,3'UTR;3'UTR;3'UTR
cg18503679,0.40,0.01661794679,0.78,1.00,chr3,21792543,ZNF385D;ZNF385D,1stExon;5'UTR
cg16358638,-0.14,0.01661844089,0.78,1.00,chr17,48823916,LUC7L3;LUC7L3;LUC7L3;LUC7L3,ExonBnd;ExonBnd;Body;Body
cg06013413,-0.15,0.01661904918,0.78,1.00,chr8,627560,ERICH1,Body
cg01088070,0.16,0.01661944605,0.78,1.00,chr6,71665395,B3GAT2,Body
cg24674230,0.22,0.01662000526,0.78,1.00,chr16,85453293,,
cg10718026,0.21,0.0166200741,0.78,1.00,chr5,95034432,,
cg20995843,-0.16,0.01662048833,0.78,1.00,chr2,120317314,CFAP221;CFAP221;CFAP221,Body;Body;Body
cg21657896,-0.14,0.01662165948,0.78,1.00,chr17,80861599,TBCD,Body
cg21272881,-0.32,0.01662362852,0.78,1.00,chr11,107216907,CWF19L2,Body
cg06808676,-0.19,0.0166241302,0.78,1.00,chr18,53913321,,
cg15223864,-0.18,0.01662449097,0.78,1.00,chr13,48667770,MED4;MED4,5'UTR;Body
cg19988558,-0.23,0.01662461588,0.78,1.00,chr8,144794916,,
cg11483105,-0.14,0.01662606099,0.78,1.00,chr5,90515572,,
cg06037518,-0.31,0.01662682229,0.78,1.00,chr9,34494389,DNAI1;DNAI1,Body;Body
cg16804948,-0.18,0.01662793793,0.78,1.00,chr2,191092628,HIBCH;HIBCH,Body;Body
cg00251102,0.18,0.01663005675,0.78,1.00,chr18,24209551,KCTD1;KCTD1,Body;5'UTR
cg03507018,-0.21,0.01663022466,0.78,1.00,chr3,97886603,OR5H15,TSS1500
cg00701741,0.18,0.01663193564,0.78,1.00,chr1,78957253,PTGFR;PTGFR,5'UTR;5'UTR
cg04023936,-0.24,0.01663229846,0.78,1.00,chr7,56066988,GBAS,3'UTR
cg26923347,0.15,0.01663406478,0.78,1.00,chr17,71351054,SDK2,Body
cg17985493,-0.18,0.0166345642,0.78,1.00,chr1,25102228,CLIC4,Body
cg11878771,-0.19,0.01663494993,0.78,1.00,chr2,37277494,HEATR5B,Body
cg21954192,-0.16,0.0166390972,0.78,1.00,chr1,209530520,,
cg09129132,-0.26,0.01663963555,0.78,1.00,chr8,42136078,IKBKB,Body
cg09378339,-0.18,0.01664018014,0.78,1.00,chr10,73078610,SLC29A3,TSS1500
cg24839913,0.25,0.0166407789,0.78,1.00,chr2,159518259,PKP4;PKP4;PKP4;PKP4;PKP4,Body;Body;Body;Body;Body
cg23522468,-0.46,0.01664088084,0.78,1.00,chr7,139025701,C7orf55,TSS200
cg16564824,0.22,0.01664151727,0.78,1.00,chr20,10199536,SNAP25;SNAP25;SNAP25;SNAP25,1stExon;5'UTR;1stExon;5'UTR
cg16962259,-0.15,0.01664204655,0.78,1.00,chr3,195001505,ACAP2,Body
cg04907724,-0.21,0.01664344669,0.78,1.00,chr14,70170645,SUSD6,Body
cg14146112,0.21,0.01664467562,0.78,1.00,chr20,60219280,CDH4;CDH4;CDH4,Body;Body;5'UTR
cg01777433,0.25,0.01664623504,0.78,1.00,chr5,57875838,,
cg08930952,-0.26,0.01664644699,0.78,1.00,chr3,184628999,VPS8;VPS8,Body;Body
cg17167045,-0.14,0.01664689721,0.78,1.00,chr8,33380282,,
cg03511628,-0.57,0.01664692643,0.78,1.00,chr18,77280586,NFATC1;NFATC1;NFATC1;NFATC1,Body;Body;Body;Body
cg17019184,-0.38,0.01664928469,0.78,1.00,chr10,133508039,,
cg01297896,0.16,0.01665087067,0.78,1.00,chr8,142628827,,
cg20423717,-0.13,0.01665164355,0.78,1.00,chr3,33077346,GLB1;GLB1;GLB1,Body;Body;Body
cg00797500,-0.14,0.01665217506,0.78,1.00,chr6,163730158,PACRG;PACRG;PACRG,Body;Body;Body
cg13140809,-0.21,0.0166535484,0.78,1.00,chr1,40746645,ZMPSTE24,Body
cg12523424,-0.13,0.01665418522,0.78,1.00,chr7,2184809,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body
cg23302884,0.21,0.01665472642,0.78,1.00,chr18,44338147,ST8SIA5,TSS1500
cg06875308,0.20,0.016656716,0.78,1.00,chr6,42140151,GUCA1A,5'UTR
cg00080763,-0.17,0.01665672542,0.78,1.00,chr16,10836219,NUBP1;NUBP1,TSS1500;TSS1500
cg02140072,-0.16,0.01665946584,0.78,1.00,chr10,22536731,,
cg06501530,-0.20,0.01666012299,0.78,1.00,chr19,3005102,TLE2;TLE2;TLE2;TLE2,Body;Body;Body;Body
cg15062759,-0.30,0.01666074702,0.78,1.00,chr4,147398379,SLC10A7;SLC10A7;SLC10A7,Body;Body;Body
cg15069906,0.22,0.01666365979,0.78,1.00,chr20,55841888,BMP7,TSS200
cg14575140,-0.17,0.01666517956,0.78,1.00,chr14,52822859,,
cg06575843,0.27,0.01666526988,0.78,1.00,chr12,119118407,,
cg11639815,0.23,0.01667112534,0.78,1.00,chr8,37379119,,
cg10793193,-0.16,0.01667278738,0.78,1.00,chr8,102060733,,
cg02440668,0.74,0.01667435115,0.78,1.00,chr17,77721989,,
cg10473171,0.26,0.01667451105,0.78,1.00,chr5,106951240,EFNA5,Body
cg22832279,-0.19,0.01667482151,0.78,1.00,chr19,7626176,PNPLA6;PNPLA6;PNPLA6;PNPLA6;PNPLA6,Body;Body;Body;Body;Body
cg21493666,0.35,0.01667482801,0.78,1.00,chr11,73882478,PPME1;C2CD3,1stExon;TSS1500
cg03741895,0.26,0.01667630284,0.78,1.00,chr15,66309762,MEGF11,Body
cg00281149,0.21,0.01667751795,0.78,1.00,chr17,70082739,SOX9-AS1;LOC101928205;SOX9-AS1,Body;Body;Body
cg03845435,-0.15,0.01667987668,0.78,1.00,chr1,112015443,C1orf162,TSS1500
cg21562206,-0.17,0.01668062791,0.78,1.00,chr18,42792657,SLC14A2,TSS1500
cg24787865,-0.14,0.01668127834,0.78,1.00,chr11,47042656,C11orf49;C11orf49;C11orf49;C11orf49,Body;Body;Body;Body
cg13168314,0.25,0.01668151127,0.78,1.00,chr1,54051041,GLIS1,Body
cg04569364,0.17,0.01668279624,0.78,1.00,chr19,57922590,ZNF17;ZNF17,5'UTR;1stExon
cg25995212,0.24,0.01668281779,0.78,1.00,chr2,167342984,SCN7A,5'UTR
cg03281911,-0.17,0.01668454421,0.78,1.00,chr1,8498744,RERE;RERE,Body;Body
cg03022263,0.19,0.01668475689,0.78,1.00,chr14,104356172,,
cg07295996,0.44,0.01668720233,0.78,1.00,chr9,13279186,MPDZ;MPDZ;MPDZ,5'UTR;5'UTR;5'UTR
cg17156897,-0.13,0.01668775731,0.78,1.00,chr11,43432674,TTC17;TTC17,Body;Body
cg17927223,-0.23,0.01668777692,0.78,1.00,chr19,3750813,APBA3,3'UTR
cg07766229,-0.15,0.0166887349,0.78,1.00,chr11,19232990,CSRP3,TSS1500
cg20103550,0.15,0.01668888554,0.78,1.00,chr14,44976457,FSCB;FSCB,1stExon;5'UTR
cg23138280,-0.15,0.01668892188,0.78,1.00,chr11,18229708,LOC494141;LOC494141;LOC494141,TSS1500;TSS1500;TSS1500
cg23934909,-0.24,0.01669068961,0.78,1.00,chr11,64884499,ZNHIT2,1stExon
cg26811832,-0.24,0.01669288243,0.78,1.00,chr13,67802655,PCDH9;PCDH9,5'UTR;5'UTR
cg11324650,-0.30,0.01669408472,0.78,1.00,chr3,194014745,,
cg22513903,0.21,0.01669513126,0.78,1.00,chr1,242120808,BECN2,TSS1500
cg06786630,-0.20,0.01669519207,0.78,1.00,chr3,4509421,SUMF1;SUMF1;SUMF1,TSS1500;TSS1500;TSS1500
cg10504108,-0.11,0.01669632564,0.78,1.00,chr1,17294752,CROCC,Body
cg21946698,0.26,0.01669653427,0.78,1.00,chr16,326615,RGS11;RGS11,TSS1500;TSS1500
cg20102010,-0.17,0.01669757378,0.78,1.00,chr3,39424144,SLC25A38,TSS1500
cg26891598,-0.15,0.01669961951,0.78,1.00,chr10,70585961,STOX1;STOX1;STOX1;STOX1,TSS1500;TSS1500;TSS1500;TSS1500
cg25789405,0.29,0.01670348507,0.78,1.00,chr7,156263914,,
cg25057843,0.47,0.0167035206,0.78,1.00,chr4,79578203,LINC01094;LINC01094;LINC01094;LINC01094;LINC01094;LINC01094,Body;Body;Body;Body;Body;Body
cg15410633,0.27,0.01670525512,0.78,1.00,chr20,35511336,TLDC2;TLDC2,Body;Body
cg06590946,-0.24,0.01670576177,0.78,1.00,chr3,185643307,TRA2B,Body
cg05717827,0.28,0.01670657432,0.78,1.00,chr14,92506549,TRIP11,TSS200
cg04946603,-0.31,0.01671009784,0.78,1.00,chr15,41221376,DLL4,TSS200
cg06619807,-0.15,0.01671053242,0.78,1.00,chr1,8011102,,
cg11505507,-0.16,0.01671093455,0.78,1.00,chr5,38960545,RICTOR;RICTOR;RICTOR,Body;Body;Body
cg03490784,-0.21,0.01671147475,0.78,1.00,chr19,54057794,ZNF331;ZNF331;ZNF331;ZNF331;ZNF331;ZNF331;ZNF331,TSS1500;TSS200;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg04986494,0.18,0.01671297843,0.78,1.00,chr3,55768425,ERC2,Body
cg08871239,0.27,0.01671495918,0.78,1.00,chr2,95788279,MRPS5,TSS1500
cg03152084,0.17,0.01671501073,0.78,1.00,chr16,87352229,,
cg07110981,0.21,0.01671519378,0.78,1.00,chr11,102624673,,
cg20318281,0.27,0.01671534348,0.78,1.00,chr9,85897912,FRMD3;FRMD3;FRMD3;FRMD3,Body;Body;Body;Body
cg02684819,-0.15,0.01671571575,0.78,1.00,chr7,127072045,,
cg05143384,-0.17,0.01671767571,0.78,1.00,chr2,11944379,LPIN1;LPIN1;LPIN1,Body;Body;Body
cg09169455,-0.49,0.01671813522,0.78,1.00,chr5,16843340,MYO10,Body
cg17240198,-0.16,0.01671820169,0.78,1.00,chr13,52701588,NEK5,Body
cg24333105,0.20,0.01671887849,0.78,1.00,chr12,7012857,LRRC23;LRRC23;LRRC23,TSS1500;TSS1500;TSS1500
cg03771739,-0.15,0.01672004525,0.78,1.00,chr10,22826164,PIP4K2A,Body
cg04719926,0.36,0.01672030959,0.78,1.00,chr9,94662525,ROR2,Body
cg12472597,-0.21,0.01672222199,0.78,1.00,chr11,67141742,LOC100130987;CLCF1;CLCF1,Body;TSS1500;TSS200
cg03463293,0.19,0.01672384,0.78,1.00,chr15,75474265,,
cg08725493,-0.14,0.01672450245,0.78,1.00,chr15,59443351,MYO1E,Body
cg02650744,-0.17,0.01672480165,0.78,1.00,chr3,180633111,FXR1;FXR1;FXR1,5'UTR;Body;Body
cg01635228,-0.16,0.0167253778,0.78,1.00,chr6,170431083,,
cg09903698,0.25,0.01672711713,0.78,1.00,chr2,218798029,TNS1,5'UTR
cg12020179,0.27,0.01672886473,0.78,1.00,chr11,102496104,MMP20,TSS200
cg27146702,-0.17,0.01673103238,0.78,1.00,chr16,57705554,ADGRG3;ADGRG3,5'UTR;Body
cg23050394,0.22,0.01673254036,0.78,1.00,chr5,123599727,,
cg23719508,-0.20,0.01673267985,0.78,1.00,chr7,2623999,IQCE;IQCE,Body;Body
cg18812843,-0.15,0.01673359089,0.78,1.00,chr6,157516126,ARID1B;ARID1B,Body;Body
cg22863920,0.32,0.01673367011,0.78,1.00,chr8,72470832,,
cg05485769,-0.20,0.01673378338,0.78,1.00,chr17,44820573,NSF,Body
cg20794810,0.25,0.01673404155,0.78,1.00,chr5,6404228,,
cg09901035,0.21,0.01673416282,0.78,1.00,chr5,143163,PLEKHG4B,Body
cg12331004,-0.15,0.01673500174,0.78,1.00,chr2,106227134,,
cg26994671,-0.20,0.01673503443,0.78,1.00,chr17,80039019,FASN,Body
cg24343009,-0.14,0.01673754493,0.78,1.00,chr3,122436572,PARP14,Body
cg23032312,-0.17,0.01673956759,0.78,1.00,chr4,119992136,,
cg01483124,-0.42,0.01674363338,0.78,1.00,chr11,119209220,,
cg17649104,-0.17,0.01674509732,0.78,1.00,chr21,35734894,KCNE2,TSS1500
cg09600152,-0.15,0.01674584312,0.78,1.00,chr11,6232291,C11orf42,3'UTR
cg20684965,-0.15,0.0167459066,0.78,1.00,chr11,44128458,EXT2;EXT2;EXT2,5'UTR;5'UTR;Body
cg13691093,0.19,0.01674799928,0.78,1.00,chr8,2031672,MYOM2,Body
cg08668909,0.25,0.01674887534,0.78,1.00,chr2,183903412,NCKAP1;NCKAP1,TSS200;TSS200
cg12161848,-0.16,0.01675095583,0.78,1.00,chr7,22254120,RAPGEF5,Body
cg19467876,0.19,0.01675176299,0.78,1.00,chr13,102442957,FGF14;FGF14,Body;Body
cg19158105,0.17,0.01675534387,0.78,1.00,chr11,69921916,ANO1-AS2,TSS1500
cg05096436,0.13,0.01675584786,0.78,1.00,chr2,236578251,AGAP1;AGAP1,Body;Body
cg21935175,0.28,0.01675730798,0.78,1.00,chr7,121955894,,
cg22282221,-0.17,0.01676033196,0.78,1.00,chr10,116389950,ABLIM1;ABLIM1;ABLIM1,Body;Body;Body
cg00447085,-0.18,0.01676055724,0.78,1.00,chr8,41272824,,
cg16090476,0.24,0.01676176743,0.78,1.00,chr4,86875041,ARHGAP24;ARHGAP24;ARHGAP24;ARHGAP24,Body;Body;Body;Body
cg11594528,0.24,0.016762292,0.78,1.00,chr10,7460007,,
cg18366150,0.19,0.01676580892,0.78,1.00,chr10,70092816,PBLD;HNRNPH3;PBLD;HNRNPH3,TSS200;5'UTR;TSS200;5'UTR
cg18430697,-0.14,0.01676658295,0.78,1.00,chr17,27605556,NUFIP2,Body
cg12825303,-0.15,0.01676679895,0.78,1.00,chr6,3153338,BPHL;BPHL;BPHL;BPHL,3'UTR;3'UTR;Body;Body
cg04037585,-0.23,0.01676701271,0.78,1.00,chr16,56231292,GNAO1;GNAO1,Body;Body
cg25383615,0.25,0.01677102916,0.78,1.00,chr3,65652312,MAGI1;MAGI1;MAGI1,Body;Body;Body
cg05679113,-0.35,0.01677139578,0.78,1.00,chr17,76210189,BIRC5;BIRC5;BIRC5,TSS200;TSS200;TSS200
cg05532157,-0.20,0.01677224808,0.78,1.00,chr5,40791428,PRKAA1;PRKAA1,Body;Body
cg04065359,-0.13,0.01677431423,0.78,1.00,chr1,26284216,,
cg04275490,-0.23,0.01677536856,0.78,1.00,chr4,54967423,GSX2,Body
cg12810152,-0.21,0.01677543718,0.78,1.00,chr5,141994213,FGF1;FGF1;FGF1;FGF1;FGF1;FGF1;FGF1;FGF1,5'UTR;5'UTR;5'UTR;5'UTR;TSS1500;Body;Body;5'UTR
cg20563738,0.20,0.01677763519,0.78,1.00,chr2,40972626,,
cg06148154,0.38,0.0167780986,0.78,1.00,chr5,134510531,C5orf66,5'UTR
cg09056281,0.29,0.01677890742,0.78,1.00,chr1,84164484,LOC101927587,Body
cg03640443,-0.13,0.01677993034,0.78,1.00,chr6,31862715,EHMT2;EHMT2,Body;Body
cg16052327,0.21,0.01678168105,0.78,1.00,chr3,63536672,SYNPR-AS1;SYNPR;SYNPR,TSS1500;Body;Body
cg09731141,0.20,0.01678181564,0.78,1.00,chr2,202507362,ALS2CR4;ALS2CR4;ALS2CR4,5'UTR;1stExon;Body
cg13711691,-0.25,0.01678184236,0.78,1.00,chr19,14290968,ADGRL1;ADGRL1,Body;Body
cg08133641,-0.24,0.01678237096,0.78,1.00,chr19,55888082,TMEM190,TSS200
cg24940096,-0.20,0.01678457827,0.78,1.00,chr10,65374705,REEP3,Body
cg07949060,0.22,0.01678569181,0.78,1.00,chr13,54362844,,
cg00029678,-0.17,0.0167864442,0.78,1.00,chr17,78354382,RNF213;LOC100294362,Body;Body
cg27092594,-0.28,0.01678670188,0.78,1.00,chr2,227517346,,
cg00281776,-0.14,0.01678779544,0.78,1.00,chr2,209224225,,
cg00767042,0.17,0.01679315956,0.78,1.00,chr19,11517436,RGL3;RGL3,Body;Body
cg01113401,-0.18,0.0167947024,0.78,1.00,chr6,146139656,,
cg23339092,-0.13,0.01679690597,0.78,1.00,chr14,61996697,PRKCH,Body
cg18910656,-0.17,0.01679812181,0.78,1.00,chr1,77885269,AK5;AK5,Body;Body
cg18312782,-0.48,0.01679975995,0.78,1.00,chr17,62341028,TEX2,TSS1500
cg14695491,0.21,0.01680109234,0.78,1.00,chr3,97758460,,
cg01735558,-0.13,0.01680148399,0.78,1.00,chr16,960144,LMF1,Body
cg19859486,0.12,0.01680305327,0.78,1.00,chr3,45730655,SACM1L,TSS200
cg01702431,-0.42,0.01680565607,0.78,1.00,chr12,118406158,KSR2,TSS200
cg03386751,-0.18,0.01680571478,0.78,1.00,chr17,37843793,ERBB2;PGAP3,TSS1500;Body
cg10484380,-0.13,0.01680611829,0.78,1.00,chr5,102367134,,
cg02304313,0.25,0.01680624747,0.78,1.00,chr17,77839824,,
cg19858344,-0.13,0.01680759201,0.78,1.00,chr5,67570050,PIK3R1,Body
cg07673376,0.24,0.01681148325,0.78,1.00,chr2,220429911,OBSL1,Body
cg00584174,-0.16,0.01681151705,0.78,1.00,chr11,63257403,HRASLS5;HRASLS5;HRASLS5,Body;Body;Body
cg22503047,-0.18,0.01681196986,0.78,1.00,chr6,31601411,BAT2,Body
cg11561462,0.17,0.01681244383,0.78,1.00,chr12,118813933,SUDS3,TSS1500
cg19099034,-0.17,0.01681283497,0.78,1.00,chr2,113532647,IL1A,Body
cg22826727,-0.14,0.01681346855,0.78,1.00,chr12,25194110,,
cg24994265,-0.22,0.01681465362,0.78,1.00,chr2,102536220,,
cg07759674,-0.14,0.01681518547,0.78,1.00,chr12,73123947,,
cg26422223,0.21,0.01681623591,0.78,1.00,chr4,124858308,,
cg06512826,-0.14,0.01681715355,0.78,1.00,chr2,219977120,NHEJ1,Body
cg21944022,-0.29,0.01681814335,0.78,1.00,chr5,178288650,ZNF354B,Body
cg00215432,0.52,0.01681833927,0.78,1.00,chr2,219866437,MIR375,TSS200
cg26695076,-0.17,0.01681965881,0.78,1.00,chr5,178479627,,
cg01054110,-0.50,0.01681976259,0.78,1.00,chr12,125002332,NCOR2;NCOR2,5'UTR;5'UTR
cg09553448,-0.37,0.01681985707,0.78,1.00,chr9,134000424,NUP214,TSS1500
cg19393006,-0.26,0.01681988244,0.78,1.00,chr9,135820767,TSC1;TSC1;TSC1,TSS1500;TSS1500;TSS1500
cg08490016,0.19,0.01682067657,0.78,1.00,chr11,76029973,,
cg19968742,-0.28,0.01682082813,0.78,1.00,chr2,33311713,LTBP1,Body
