"Excel Table 5: Differentially variable positions (p < 0.05) within the Chile PBMC study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg19302952,-0.27,0.005,0.724,1.000,chr7,114054063,FOXP2;FOXP2;FOXP2;FOXP2;FOXP2;FOXP2,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;Body
cg18891487,0.25,0.005,0.724,1.000,chr6,151561366,AKAP12,5'UTR
cg11465371,0.11,0.005,0.724,1.000,chr20,32900614,AHCY,TSS1500
cg10576499,-0.25,0.005,0.724,1.000,chr2,80101315,CTNNA2;CTNNA2,Body;Body
cg06124056,-0.21,0.005,0.724,1.000,chr1,235100100,LOC101927851,TSS1500
cg01629873,-0.26,0.005,0.724,1.000,chr20,51111093,,
cg03462168,0.31,0.005,0.724,1.000,chr8,25902982,EBF2,TSS1500
cg25757140,0.35,0.005,0.724,1.000,chr19,38039469,,
cg12747545,0.16,0.005,0.724,1.000,chr7,148317765,,
cg19352682,-0.15,0.005,0.724,1.000,chr22,24059718,LOC91316,TSS200
cg19802243,-0.29,0.005,0.724,1.000,chr6,160321205,,
cg13400018,0.48,0.005,0.724,1.000,chr5,157098080,C5orf52,TSS1500
cg00058879,0.21,0.005,0.724,1.000,chr22,40082173,CACNA1I;CACNA1I,Body;Body
cg02279471,-0.11,0.005,0.724,1.000,chr1,95650030,TMEM56,Body
cg02652202,0.18,0.005,0.724,1.000,chr15,52484443,GNB5,TSS1500
cg11803803,0.10,0.005,0.724,1.000,chr1,28775373,PHACTR4;PHACTR4,Body;Body
cg20610083,0.14,0.005,0.724,1.000,chr8,135608461,ZFAT;ZFAT;ZFAT;ZFAT;ZFAT;ZFAT;ZFAT,Body;Body;Body;Body;Body;Body;Body
cg04622251,0.16,0.005,0.724,1.000,chr4,159921601,C4orf45,Body
cg13951632,0.11,0.005,0.724,1.000,chr1,183897368,RGL1,3'UTR
cg12335829,-0.34,0.005,0.724,1.000,chr2,157192128,,
cg12714395,-0.12,0.005,0.724,1.000,chr13,83631684,,
cg22925913,-0.17,0.005,0.724,1.000,chr15,52373055,,
cg27280279,0.12,0.005,0.724,1.000,chr2,33820674,FAM98A,Body
cg15619641,-0.34,0.005,0.724,1.000,chr10,97849481,,
cg08720746,-0.15,0.005,0.724,1.000,chr10,134754961,C10orf93,Body
cg01292980,-0.23,0.005,0.724,1.000,chr17,33378611,RFFL;RFFL;RAD51L3-RFFL,Body;5'UTR;Body
cg10493454,-0.18,0.005,0.724,1.000,chr1,63457296,,
cg07862254,0.13,0.005,0.724,1.000,chr11,44102044,ACCS;ACCS,Body;Body
cg12658897,0.10,0.005,0.724,1.000,chr11,60918586,VPS37C,5'UTR
cg07138092,0.11,0.005,0.724,1.000,chr8,67687406,SGK3;SGK3;SGK3,TSS200;5'UTR;TSS200
cg06707356,-0.24,0.005,0.724,1.000,chr16,11832612,TXNDC11,Body
cg15718035,0.15,0.005,0.724,1.000,chr2,112989651,ZC3H8,Body
cg26441910,-0.14,0.005,0.724,1.000,chr16,584220,SOLH,5'UTR
cg07815903,-0.31,0.005,0.724,1.000,chr14,38578151,,
cg16997622,0.13,0.005,0.724,1.000,chr16,15716944,KIAA0430;KIAA0430;KIAA0430,Body;Body;Body
cg01427268,-0.16,0.005,0.724,1.000,chr4,160252652,RAPGEF2,Body
cg19249708,0.25,0.005,0.724,1.000,chr17,74533969,CYGB,TSS200
cg09487822,0.13,0.005,0.724,1.000,chr15,38275502,,
cg05511503,-0.35,0.005,0.724,1.000,chr3,155462991,,
cg05304658,-0.20,0.005,0.724,1.000,chr16,77338971,ADAMTS18,Body
cg12332613,0.12,0.005,0.724,1.000,chr12,65016271,MIR548C;RASSF3;RASSF3,TSS200;Body;Body
cg23993345,0.16,0.005,0.724,1.000,chr5,271700,PDCD6,TSS200
cg13321138,0.18,0.005,0.724,1.000,chr9,129277304,,
cg02968914,0.14,0.005,0.724,1.000,chr19,1955395,C19orf34;CSNK1G2,TSS1500;5'UTR
cg23150205,-0.21,0.005,0.724,1.000,chr9,33217227,,
cg18690271,0.17,0.005,0.724,1.000,chr19,52595995,ZNF841,5'UTR
cg19405868,0.13,0.005,0.724,1.000,chr11,104912363,CASP1;CASP1;CASP1;CARD16;CASP1;CASP1;CARD16,Body;Body;Body;Body;Body;Body;3'UTR
cg20109058,-0.25,0.005,0.724,1.000,chr11,38461360,,
cg12680150,0.11,0.005,0.724,1.000,chr3,67754377,,
cg06546849,0.11,0.005,0.724,1.000,chr19,52534849,,
cg17975722,0.13,0.005,0.724,1.000,chr12,112699118,HECTD4;HECTD4,ExonBnd;Body
cg07083327,-0.28,0.005,0.724,1.000,chr4,77729861,,
cg25307549,0.17,0.005,0.724,1.000,chr22,49002682,FAM19A5;FAM19A5,Body;Body
cg14343457,0.20,0.005,0.724,1.000,chr6,149716235,MAP3K7IP2,Body
cg06584758,0.17,0.005,0.724,1.000,chr12,108856643,LINC01498,Body
cg04759114,-0.13,0.005,0.724,1.000,chr11,2828274,KCNQ1;KCNQ1,Body;Body
cg27365208,-0.17,0.005,0.725,1.000,chr19,19778986,ZNF101,TSS1500
cg24649498,0.15,0.005,0.725,1.000,chr6,106503465,,
cg20464368,-0.23,0.005,0.725,1.000,chr1,236767266,HEATR1,Body
cg07394955,-0.20,0.005,0.725,1.000,chr17,48070699,DLX3,Body
cg04122324,0.16,0.005,0.725,1.000,chr13,45563586,KIAA1704;NUFIP1;NUFIP1,TSS200;1stExon;5'UTR
cg06776824,-0.59,0.005,0.725,1.000,chr8,101962949,YWHAZ;YWHAZ;YWHAZ;YWHAZ;YWHAZ;YWHAZ,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;TSS200
cg27108167,-0.09,0.005,0.725,1.000,chr10,121356679,TIAL1;TIAL1,TSS200;TSS200
cg19896000,-0.43,0.005,0.725,1.000,chr3,196071664,,
cg17226324,0.20,0.005,0.725,1.000,chr13,113496446,ATP11A;ATP11A,Body;Body
cg24299360,-0.14,0.005,0.725,1.000,chr1,155057958,EFNA3,Body
cg03762244,0.09,0.005,0.725,1.000,chr19,6806893,VAV1;VAV1;VAV1,Body;Body;Body
cg06242000,0.23,0.005,0.725,1.000,chr3,183966155,ALG3;ALG3;ALG3;ECE2;ECE2;ALG3,Body;Body;Body;TSS1500;TSS1500;Body
cg19163814,-0.21,0.005,0.725,1.000,chr4,122722220,EXOSC9;EXOSC9,TSS1500;TSS1500
cg05041795,-0.36,0.005,0.725,1.000,chr8,1365749,,
cg00012698,-0.21,0.005,0.725,1.000,chr15,34158767,AVEN,3'UTR
cg00483893,0.11,0.005,0.725,1.000,chr11,60501032,,
cg00997214,0.20,0.005,0.725,1.000,chr11,105890285,MSANTD4,5'UTR
cg25963123,-0.20,0.005,0.725,1.000,chr11,117198671,CEP164,5'UTR
cg01596986,0.13,0.005,0.725,1.000,chr13,48611463,NUDT15,TSS1500
cg19928943,-0.23,0.005,0.725,1.000,chr14,83767935,,
cg09330242,-0.18,0.005,0.725,1.000,chr9,125281532,OR1J4,1stExon
cg05610977,0.13,0.005,0.725,1.000,chr10,105891139,CFAP43,Body
cg22303600,-0.22,0.005,0.725,1.000,chr18,71941181,CYB5A;CYB5A;CYB5A,Body;Body;Body
cg13234187,0.17,0.005,0.725,1.000,chr1,162468026,UHMK1,1stExon
cg08864491,-0.16,0.005,0.725,1.000,chr2,86587839,,
cg05356742,-0.17,0.005,0.725,1.000,chr1,110168578,AMPD2;AMPD2;AMPD2;AMPD2;AMPD2;AMPD2,Body;Body;Body;Body;Body;Body
cg13597851,0.17,0.005,0.725,1.000,chr20,21378763,NKX2-4,TSS1500
cg11580900,0.15,0.005,0.725,1.000,chr10,125811947,CHST15;CHST15;CHST15;CHST15,5'UTR;5'UTR;5'UTR;5'UTR
cg23173894,0.16,0.005,0.725,1.000,chr11,9200508,DENND5A;DENND5A,Body;Body
cg08356509,0.18,0.005,0.725,1.000,chr11,13739536,FAR1,Body
cg08577812,0.13,0.005,0.725,1.000,chr9,33193980,,
cg23216745,-0.54,0.005,0.725,1.000,chr1,154929762,PBXIP1;PYGO2,TSS1500;3'UTR
cg22372129,-0.23,0.005,0.725,1.000,chr11,71103128,,
cg10345036,0.23,0.005,0.725,1.000,chr20,4756422,,
cg24706269,0.17,0.005,0.725,1.000,chr17,74691496,MXRA7;MXRA7;MXRA7;MXRA7,Body;Body;Body;Body
cg06157285,0.13,0.005,0.725,1.000,chr1,113161937,ST7L;ST7L;ST7L;CAPZA1;ST7L;ST7L;ST7L;ST7L;ST7L,1stExon;5'UTR;5'UTR;TSS200;1stExon;5'UTR;1stExon;5'UTR;1stExon
cg27114028,-0.14,0.005,0.725,1.000,chr12,122217423,TMEM120B;RHOF,3'UTR;Body
cg14847920,0.12,0.005,0.725,1.000,chr8,141476303,,
cg18419045,0.34,0.005,0.725,1.000,chr6,32076147,TNXB,5'UTR
cg10890155,-0.33,0.005,0.725,1.000,chr9,134268646,,
cg11690724,-0.20,0.005,0.725,1.000,chr5,158475854,EBF1,Body
cg17349315,0.13,0.005,0.725,1.000,chr12,48188182,HDAC7;HDAC7;HDAC7,Body;Body;Body
cg08821528,-0.15,0.005,0.725,1.000,chr8,1629035,DLGAP2;DLGAP2,Body;Body
cg15893204,-0.21,0.005,0.725,1.000,chr1,56247952,,
cg07402409,-0.10,0.005,0.725,1.000,chr12,123349676,,
cg25079915,-0.16,0.005,0.725,1.000,chr2,120192027,TMEM37,Body
cg17313245,-0.26,0.005,0.725,1.000,chr18,29843604,GAREM;GAREM,3'UTR;3'UTR
cg08120187,0.35,0.005,0.725,1.000,chr1,98517540,,
cg04060419,-0.30,0.005,0.725,1.000,chr14,89291420,TTC8;TTC8;TTC8;TTC8;TTC8;TTC8,5'UTR;5'UTR;Body;Body;Body;Body
cg20660627,0.21,0.005,0.725,1.000,chr3,16555412,RFTN1,TSS200
cg15817928,-0.25,0.005,0.725,1.000,chr19,28237599,,
cg22547342,0.10,0.005,0.725,1.000,chr14,64096242,WDR89;WDR89;WDR89,5'UTR;5'UTR;5'UTR
cg15886632,-0.12,0.005,0.725,1.000,chr11,64009486,FKBP2;FKBP2;FKBP2,5'UTR;TSS200;5'UTR
cg19002100,0.13,0.005,0.725,1.000,chr6,87643469,,
cg05902236,0.18,0.005,0.725,1.000,chr11,2262359,,
cg03393708,-0.22,0.005,0.725,1.000,chr14,101383728,,
cg17717000,0.22,0.005,0.725,1.000,chr19,40854144,PLD3;PLD3;C19orf47,TSS200;TSS200;5'UTR
cg03426349,0.14,0.005,0.725,1.000,chr3,155007942,,
cg11339388,-0.15,0.005,0.725,1.000,chr3,149812648,,
cg25127993,0.52,0.005,0.725,1.000,chr10,61296069,,
cg20342184,0.21,0.005,0.725,1.000,chr8,102503970,GRHL2,TSS1500
cg09596429,0.22,0.005,0.725,1.000,chr11,13030517,RASSF10,TSS200
cg24958702,-0.16,0.005,0.725,1.000,chr12,42051651,,
cg25356825,0.15,0.005,0.725,1.000,chr8,59988692,TOX,Body
cg06417878,-0.15,0.005,0.725,1.000,chr2,497417,,
cg12144689,0.16,0.005,0.725,1.000,chr22,24820090,,
cg17207746,0.16,0.005,0.726,1.000,chr7,158702716,WDR60,Body
cg02106306,0.11,0.005,0.726,1.000,chr15,31620290,KLF13,Body
cg11159646,-0.20,0.005,0.726,1.000,chr20,57141392,APCDD1L-AS1,Body
cg09899914,-0.32,0.005,0.726,1.000,chr9,140172190,TOR4A,TSS200
cg03984859,0.12,0.005,0.726,1.000,chr1,165668066,ALDH9A1,TSS200
cg19559002,-0.12,0.005,0.726,1.000,chr11,123044469,CLMP,Body
cg13852116,-0.25,0.005,0.726,1.000,chr10,122403903,,
cg04803507,0.12,0.005,0.726,1.000,chr7,133870750,LRGUK,Body
cg05876350,-0.14,0.005,0.726,1.000,chr2,238969821,SCLY;UBE2F-SCLY,Body;Body
cg19301303,0.09,0.005,0.726,1.000,chr4,119719794,SEC24D,Body
cg26721908,0.14,0.005,0.726,1.000,chr21,47610096,LSS;LSS;LSS;LSS,3'UTR;3'UTR;3'UTR;3'UTR
cg27517116,-0.15,0.005,0.726,1.000,chr16,87854343,,
cg02021012,-0.25,0.005,0.726,1.000,chr18,29959346,GAREM;GAREM,Body;Body
cg16505623,0.14,0.005,0.726,1.000,chr2,75929513,C2orf3,Body
cg00952211,0.12,0.005,0.726,1.000,chr4,157299288,,
cg18986326,-0.23,0.005,0.726,1.000,chr4,92247683,CCSER1,Body
cg06344054,0.12,0.005,0.726,1.000,chr16,2795332,LOC100128788;LOC100128788,Body;TSS1500
cg13298682,0.27,0.005,0.726,1.000,chr22,29426575,ZNRF3,Body
cg02043600,0.17,0.005,0.726,1.000,chr16,31021933,STX1B,TSS200
cg08896227,0.15,0.005,0.726,1.000,chr2,216523630,LINC00607,Body
cg21363811,-0.23,0.005,0.726,1.000,chr1,179713950,FAM163A,5'UTR
cg04311134,-0.15,0.005,0.726,1.000,chr19,43967248,LYPD3,Body
cg00498305,0.13,0.005,0.726,1.000,chr10,119000236,SLC18A2,TSS1500
cg22942377,0.09,0.005,0.726,1.000,chr6,41040567,NFYA;NFYA;C6orf130,TSS200;TSS200;TSS1500
cg16666973,0.14,0.005,0.726,1.000,chr12,64492812,SRGAP1,Body
cg16680159,-0.22,0.005,0.726,1.000,chr1,210436103,,
cg05988067,0.27,0.005,0.727,1.000,chr3,101678561,LOC152225,Body
cg24708545,-0.28,0.005,0.727,1.000,chr19,53662723,ZNF347,TSS1500
cg07835809,-0.39,0.005,0.727,1.000,chr10,85899104,GHITM,TSS200
cg13916109,-0.17,0.005,0.727,1.000,chr5,32653430,,
cg20704470,0.13,0.005,0.727,1.000,chr21,34223099,,
cg07671524,-0.18,0.005,0.728,1.000,chr13,67429489,PCDH9-AS2;PCDH9;PCDH9,Body;Body;Body
cg27262041,-0.24,0.005,0.728,1.000,chr11,19654032,NAV2,Body
cg24737505,-0.14,0.005,0.728,1.000,chr11,70564116,SHANK2,Body
cg16352928,-0.18,0.005,0.728,1.000,chr12,6881590,LAG3,TSS200
cg07939519,-0.23,0.005,0.728,1.000,chr8,123608219,,
cg19443677,0.18,0.005,0.728,1.000,chr1,44483306,SLC6A9;SLC6A9;SLC6A9;SLC6A9;SLC6A9;SLC6A9,TSS1500;TSS1500;TSS1500;TSS1500;Body;Body
cg00708844,0.19,0.005,0.728,1.000,chr14,60558039,C14orf135,TSS1500
cg15792158,0.25,0.005,0.728,1.000,chr12,113574084,RASAL1,TSS200
cg12955252,0.14,0.005,0.728,1.000,chr20,32891324,AHCY;AHCY,5'UTR;TSS200
cg22525688,0.29,0.005,0.728,1.000,chr7,74001908,GTF2IRD1;GTF2IRD1,Body;Body
cg13439929,-0.22,0.005,0.728,1.000,chr5,149247514,PDE6A,Body
cg06453915,0.22,0.005,0.728,1.000,chr11,62538484,TAF6L,TSS1500
cg04438595,-0.17,0.005,0.728,1.000,chr1,16176425,SPEN,Body
cg24553076,0.13,0.005,0.728,1.000,chr17,29232912,C17orf42,Body
cg26858921,-0.17,0.005,0.728,1.000,chr12,75481901,KCNC2;KCNC2;KCNC2;KCNC2;KCNC2;KCNC2,Body;Body;Body;Body;Body;Body
cg14825094,0.13,0.005,0.728,1.000,chr17,61818420,STRADA;STRADA;STRADA;STRADA;STRADA;STRADA,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg26666968,0.13,0.005,0.728,1.000,chr1,35542667,,
cg13752562,-0.19,0.005,0.728,1.000,chr9,26668086,,
cg07237326,0.23,0.005,0.728,1.000,chr19,37742739,,
cg00614684,-0.25,0.005,0.728,1.000,chr10,180265,ZMYND11;ZMYND11;ZMYND11,TSS200;TSS200;TSS200
cg14802591,0.12,0.005,0.728,1.000,chr11,125479352,STT3A,Body
cg12576194,0.26,0.005,0.728,1.000,chr14,67878961,PLEK2,TSS200
cg14714548,-0.19,0.005,0.728,1.000,chr4,57538055,HOPX;HOPX;HOPX,5'UTR;5'UTR;5'UTR
cg10951117,0.21,0.005,0.728,1.000,chr8,50653939,,
cg19710950,-0.21,0.005,0.728,1.000,chr4,56137700,,
cg15941598,0.26,0.005,0.728,1.000,chr3,101533864,NXPE3;NXPE3,Body;Body
cg15992563,0.28,0.005,0.728,1.000,chr13,28491540,,
cg07439880,-0.17,0.005,0.728,1.000,chr7,2395427,EIF3B;EIF3B,Body;Body
cg07504598,0.21,0.005,0.728,1.000,chr7,24797786,DFNA5;DFNA5;DFNA5,TSS1500;TSS200;TSS200
cg07499477,0.19,0.005,0.728,1.000,chr14,20882083,TEP1,TSS1500
cg10603757,-0.12,0.005,0.728,1.000,chr22,37621745,RAC2,3'UTR
cg13181164,0.28,0.005,0.728,1.000,chr15,37388828,MEIS2;MEIS2;MEIS2;MEIS2;MEIS2;MEIS2;MEIS2,Body;Body;Body;Body;Body;Body;Body
cg04093458,0.32,0.005,0.728,1.000,chr1,152540601,LCE3E,TSS1500
cg02075087,0.21,0.005,0.728,1.000,chr4,184426383,ING2,1stExon
cg24450757,0.13,0.005,0.728,1.000,chr18,43933493,RNF165;RNF165,5'UTR;Body
cg20074395,0.30,0.005,0.728,1.000,chr20,1246715,SNPH,TSS1500
cg17115258,0.17,0.005,0.728,1.000,chr15,102192853,TM2D3;TM2D3,TSS1500;TSS1500
cg06793974,0.16,0.005,0.728,1.000,chr20,61201166,,
cg10848257,0.11,0.005,0.728,1.000,chr15,65892318,VWA9;VWA9;VWA9;VWA9;VWA9;VWA9;VWA9,Body;Body;Body;Body;Body;Body;Body
cg00730887,0.15,0.005,0.728,1.000,chr4,160149604,,
cg21782315,-0.21,0.005,0.728,1.000,chr6,170531847,,
cg07125349,0.14,0.005,0.728,1.000,chr14,95899142,SYNE3,Body
cg12132946,0.11,0.005,0.728,1.000,chr2,201544052,,
cg06952801,0.14,0.005,0.728,1.000,chr8,10460235,,
cg14771766,0.61,0.005,0.728,1.000,chr9,82345430,,
cg00690554,0.20,0.005,0.728,1.000,chr14,104184575,ZFYVE21,Body
cg24019399,-0.13,0.005,0.728,1.000,chr6,168677763,,
cg04696756,-0.19,0.005,0.728,1.000,chr11,64788925,ARL2-SNX15;ARL2;ARL2,Body;Body;Body
cg09346682,-0.18,0.005,0.728,1.000,chr10,29656598,,
cg05368740,0.22,0.005,0.728,1.000,chr19,36246882,HSPB6,Body
cg25020820,-0.13,0.005,0.728,1.000,chr6,43230751,TTBK1,Body
cg15357273,0.22,0.005,0.728,1.000,chr3,191090673,CCDC50;CCDC50,Body;Body
cg13025883,-0.13,0.005,0.728,1.000,chr6,74258216,,
cg24348330,0.14,0.005,0.728,1.000,chr4,186453745,PDLIM3;PDLIM3,Body;Body
cg13948710,-0.19,0.005,0.728,1.000,chr19,53970754,ZNF813,TSS1500
cg03046907,-0.20,0.005,0.728,1.000,chr2,27227401,MAPRE3,5'UTR
cg10328813,-0.12,0.005,0.728,1.000,chr9,88129337,,
cg01942849,0.10,0.005,0.728,1.000,chr16,89169744,ACSF3;ACSF3;ACSF3,Body;Body;Body
cg11148246,-0.22,0.005,0.728,1.000,chr7,95690739,DYNC1I1;DYNC1I1;DYNC1I1,Body;Body;Body
cg04856590,0.18,0.005,0.728,1.000,chr6,32383549,,
cg25886179,0.17,0.005,0.728,1.000,chr20,43944741,RBPJL;RBPJL;RBPJL,Body;Body;Body
cg03846072,0.11,0.005,0.728,1.000,chr10,123724884,NSMCE4A;NSMCE4A;NSMCE4A;NSMCE4A,ExonBnd;ExonBnd;Body;Body
cg25505089,-0.12,0.005,0.728,1.000,chr22,21331034,AIFM3;AIFM3;AIFM3;AIFM3,Body;Body;Body;Body
cg12909983,0.13,0.005,0.728,1.000,chr7,100026469,MEPCE;ZCWPW1,TSS1500;TSS200
cg08265624,0.12,0.005,0.728,1.000,chr14,74197808,ELMSAN1;ELMSAN1,Body;Body
cg21920221,0.15,0.005,0.728,1.000,chr5,171612889,STK10,Body
cg05813166,-0.16,0.005,0.728,1.000,chr15,80533996,LINC01314,Body
cg12459214,0.26,0.005,0.728,1.000,chr14,52183356,FRMD6;FRMD6;FRMD6;FRMD6,TSS1500;Body;Body;Body
cg09882118,-0.18,0.005,0.728,1.000,chr3,48508272,TREX1;TREX1,Body;1stExon
cg07938869,-0.20,0.005,0.728,1.000,chr19,56154165,ZNF581;ZNF580;ZNF580;ZNF580,TSS1500;1stExon;Body;Body
cg09241206,-0.19,0.005,0.728,1.000,chr20,33782399,,
cg01281190,0.15,0.005,0.728,1.000,chr20,48750746,TMEM189-UBE2V1;TMEM189;TMEM189;TMEM189,Body;Body;Body;Body
cg10900537,0.11,0.005,0.728,1.000,chr14,89868091,FOXN3;FOXN3,Body;Body
cg21304876,-0.15,0.005,0.728,1.000,chr5,38586142,LIFR-AS1;LIFR;LIFR-AS1,Body;5'UTR;Body
cg12671090,-0.22,0.005,0.728,1.000,chr7,77976524,RPL13AP17;MAGI2,TSS200;Body
cg13978175,0.30,0.005,0.728,1.000,chr7,2648222,IQCE;IQCE,Body;Body
cg04029401,0.13,0.005,0.728,1.000,chr1,30612896,,
cg13452829,0.14,0.005,0.728,1.000,chr10,75601438,CAMK2G;CAMK2G;CAMK2G;CAMK2G;CAMK2G;CAMK2G,Body;Body;Body;Body;Body;Body
cg23233631,0.15,0.005,0.728,1.000,chr16,4698220,MGRN1;MGRN1;MGRN1;MGRN1,Body;Body;Body;Body
cg04536721,0.18,0.005,0.728,1.000,chr10,121652014,SEC23IP;SEC23IP,TSS200;TSS200
cg26789859,0.14,0.005,0.728,1.000,chr16,81066575,CENPN,3'UTR
cg10512745,0.24,0.005,0.728,1.000,chr1,50884480,DMRTA2,Body
cg10357728,-0.46,0.005,0.728,1.000,chr17,77482061,,
cg14937732,-0.16,0.005,0.728,1.000,chr5,145144749,PRELID2;PRELID2;PRELID2,Body;Body;Body
cg17147182,-0.22,0.005,0.728,1.000,chr2,121101984,,
cg15346952,0.14,0.005,0.728,1.000,chr10,2567883,,
cg12204957,0.13,0.005,0.728,1.000,chr3,10234210,IRAK2,Body
cg23812424,0.11,0.005,0.728,1.000,chr17,80677089,FN3KRP;FN3KRP,Body;Body
cg09265054,-0.12,0.005,0.728,1.000,chr8,145728138,GPT,TSS1500
cg02652260,0.30,0.005,0.728,1.000,chr21,18985383,BTG3;BTG3,TSS200;TSS200
cg14678786,-0.25,0.005,0.728,1.000,chr18,39534866,PIK3C3;PIK3C3,TSS1500;TSS1500
cg18504014,0.13,0.005,0.728,1.000,chr3,141166424,ZBTB38,3'UTR
cg02964783,-0.18,0.005,0.728,1.000,chr9,36035988,RECK,TSS1500
cg11488033,0.53,0.005,0.728,1.000,chr3,196705898,,
cg23655881,-0.14,0.005,0.728,1.000,chr11,76883812,MYO7A;MYO7A;MYO7A;MYO7A;MYO7A;MYO7A,ExonBnd;ExonBnd;ExonBnd;Body;Body;Body
cg20699463,-0.11,0.005,0.728,1.000,chr2,23785143,KLHL29,Body
cg04117338,0.62,0.005,0.728,1.000,chr12,94071150,CRADD;CRADD,5'UTR;1stExon
cg02722272,-0.33,0.005,0.728,1.000,chr3,197026201,DLG1-AS1;DLG1;DLG1;DLG1;DLG1,Body;TSS1500;TSS1500;TSS1500;TSS200
cg13304350,-0.39,0.005,0.728,1.000,chr17,43084426,,
cg22443928,-0.28,0.005,0.728,1.000,chr2,165865622,,
cg06399905,-0.26,0.005,0.728,1.000,chr4,80604140,,
cg05492373,0.14,0.005,0.728,1.000,chr17,49953968,CA10;CA10;CA10,Body;Body;Body
cg21245109,0.13,0.005,0.728,1.000,chr8,74791322,UBE2W;UBE2W;UBE2W;UBE2W;UBE2W;UBE2W,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200
cg01454215,0.29,0.005,0.728,1.000,chr2,27530363,UCN,3'UTR
cg15853374,-0.16,0.005,0.728,1.000,chr22,38245447,EIF3L;EIF3L,5'UTR;1stExon
cg18350877,-0.19,0.005,0.728,1.000,chr1,204977637,NFASC;NFASC;NFASC;NFASC,Body;Body;Body;Body
cg01052428,0.10,0.005,0.728,1.000,chr14,105802918,PACS2;PACS2,Body;Body
cg10627429,0.18,0.005,0.728,1.000,chr10,115511135,C10orf81,TSS200
cg26304213,0.23,0.005,0.728,1.000,chr15,70391669,TLE3;TLE3;TLE3,TSS1500;TSS1500;TSS1500
cg13734860,0.11,0.005,0.728,1.000,chr8,109206912,,
cg15219506,0.20,0.005,0.728,1.000,chr11,63382047,PLA2G16;PLA2G16,TSS200;TSS200
cg21809040,-0.21,0.005,0.728,1.000,chr14,96334207,,
cg01703780,-0.18,0.005,0.728,1.000,chr2,192353242,,
cg08310176,-0.14,0.005,0.728,1.000,chr4,111398146,ENPEP,1stExon
cg17055854,0.12,0.005,0.728,1.000,chr5,179826118,,
cg23025804,0.26,0.005,0.728,1.000,chr10,29811659,SVIL;SVIL,Body;Body
cg12735134,0.11,0.005,0.728,1.000,chr22,23516707,,
cg11227853,0.14,0.005,0.728,1.000,chr21,36218936,RUNX1;RUNX1;RUNX1,Body;Body;Body
cg19472393,0.22,0.005,0.728,1.000,chr8,86141302,,
cg18118702,-0.34,0.005,0.728,1.000,chr3,182218565,,
cg19840965,-0.16,0.005,0.728,1.000,chr17,6982120,CLEC10A;CLEC10A,Body;Body
cg27560629,0.17,0.005,0.728,1.000,chr12,121163023,ACADS;ACADS,TSS1500;TSS1500
cg22278595,-0.16,0.005,0.728,1.000,chr6,74475882,CD109;CD109;CD109;CD109;CD109;CD109,ExonBnd;ExonBnd;ExonBnd;Body;Body;Body
cg08764163,-0.25,0.005,0.728,1.000,chr5,63258768,HTR1A,TSS1500
cg01669085,-0.20,0.005,0.728,1.000,chr13,26051676,ATP8A2,Body
cg26506725,0.15,0.005,0.728,1.000,chr6,31587990,BAT2,TSS1500
cg16224563,0.21,0.005,0.728,1.000,chr6,38203369,BTBD9;BTBD9;BTBD9;BTBD9,Body;Body;Body;Body
cg00971175,-0.15,0.005,0.728,1.000,chr19,15224784,SYDE1,3'UTR
cg12770741,0.14,0.005,0.728,1.000,chr17,883776,NXN,TSS1500
cg21921619,-0.19,0.005,0.728,1.000,chr10,116852791,ATRNL1,TSS1500
cg15367299,0.16,0.005,0.728,1.000,chr6,149766590,,
cg25936567,0.12,0.005,0.728,1.000,chr6,1871551,GMDS,Body
cg12055735,0.38,0.005,0.728,1.000,chr22,48467913,,
cg10399850,-0.11,0.005,0.728,1.000,chr1,1089668,,
cg02115403,-0.22,0.005,0.728,1.000,chr12,115206282,,
cg14017023,0.15,0.005,0.728,1.000,chr5,132200499,GDF9;GDF9;GDF9;GDF9;GDF9;GDF9,5'UTR;5'UTR;5'UTR;TSS1500;5'UTR;5'UTR
cg01511231,0.25,0.005,0.728,1.000,chr1,1109676,TTLL10,5'UTR
cg06024540,0.19,0.005,0.728,1.000,chr6,32135396,EGFL8,Body
cg06819963,0.20,0.005,0.728,1.000,chr16,75681318,KARS;TERF2IP;KARS,5'UTR;TSS1500;Body
cg18194353,-0.18,0.005,0.728,1.000,chr1,100315666,AGL;AGL;AGL;AGL;AGL;AGL,TSS1500;TSS1500;5'UTR;1stExon;TSS1500;TSS1500
cg07156876,-0.16,0.005,0.728,1.000,chr11,44640774,CD82;CD82,3'UTR;3'UTR
cg26737178,-0.19,0.005,0.728,1.000,chr3,5257643,EDEM1,3'UTR
cg22628275,-0.21,0.005,0.728,1.000,chr1,172112722,DNM3OS;DNM3OS;DNM3;DNM3,Body;Body;Body;Body
cg12525707,-0.14,0.005,0.728,1.000,chr7,154959041,,
cg12492942,-0.18,0.005,0.728,1.000,chr6,27510966,,
