"Excel Table 6: Differentially variable positions (p < 0.05) within the Chile buccal cell study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg13138948,0.10,0.015,0.979,1.000,chr1,226413062,MIXL1;MIXL1,Body;Body
cg06009257,-0.28,0.015,0.979,1.000,chr6,170152585,ERMARD;TCTE3;ERMARD;ERMARD;ERMARD,5'UTR;TSS1500;Body;Body;Body
cg24078566,-0.17,0.015,0.979,1.000,chr2,203241941,BMPR2;BMPR2,5'UTR;1stExon
cg23009452,-0.10,0.015,0.979,1.000,chr2,25264872,EFR3B,TSS200
cg10480735,-0.09,0.015,0.979,1.000,chr2,61371057,C2orf74,TSS1500
cg04681219,-0.16,0.015,0.979,1.000,chr19,36135762,ETV2,3'UTR
cg11187856,0.14,0.015,0.979,1.000,chr4,38506068,LINC01258,Body
cg26471371,-0.12,0.015,0.979,1.000,chr4,152092747,SH3D19;SH3D19;SH3D19,Body;Body;Body
cg17499430,-0.18,0.015,0.979,1.000,chr1,26736013,LIN28,TSS1500
cg26845430,-0.31,0.015,0.979,1.000,chr10,72384603,,
cg26031952,-0.16,0.015,0.979,1.000,chr1,44888758,RNF220,Body
cg27093287,-0.52,0.015,0.979,1.000,chr13,103377511,,
cg25929234,0.12,0.015,0.979,1.000,chr17,14917317,,
cg01816009,-0.28,0.015,0.979,1.000,chr9,133966533,LAMC3,Body
cg23301378,0.16,0.015,0.979,1.000,chr7,3337443,,
cg22076757,-0.36,0.015,0.979,1.000,chr1,109849705,MYBPHL,TSS200
cg16443667,-0.35,0.015,0.979,1.000,chr20,61641018,,
cg23480341,-0.11,0.015,0.979,1.000,chr20,43883705,SLPI,TSS1500
cg21996236,0.10,0.015,0.979,1.000,chr7,6654599,ZNF853,TSS1500
cg07135032,-0.47,0.015,0.979,1.000,chr1,165322099,LMX1A,Body
cg18184053,-0.19,0.015,0.979,1.000,chr10,5882739,,
cg25630530,0.13,0.015,0.979,1.000,chr20,57604840,ATP5E;ATP5E,3'UTR;3'UTR
cg01981027,-0.17,0.015,0.979,1.000,chr12,52419802,,
cg08759389,-0.11,0.015,0.979,1.000,chr9,34505921,DNAI1;DNAI1,Body;Body
cg27268120,-0.20,0.015,0.979,1.000,chr14,22385791,,
cg07814629,-0.07,0.015,0.979,1.000,chr12,49961959,MCRS1,TSS200
cg05166354,-0.09,0.015,0.979,1.000,chr22,45216631,ARHGAP8;PRR5-ARHGAP8;ARHGAP8,Body;Body;Body
cg06954540,-0.09,0.015,0.979,1.000,chr11,65686660,C11orf68;C11orf68;DRAP1,TSS200;TSS200;TSS200
cg05381256,-0.13,0.015,0.979,1.000,chr21,36089941,CLIC6,3'UTR
cg16422272,0.18,0.015,0.979,1.000,chr12,118690409,TAOK3,Body
cg25245387,0.49,0.015,0.979,1.000,chr15,70234525,,
cg19059861,0.19,0.015,0.979,1.000,chr20,31823761,PLUNC;PLUNC,TSS200;TSS200
cg08448341,0.28,0.015,0.979,1.000,chr6,134324873,SLC2A12,Body
cg25716657,-0.15,0.015,0.979,1.000,chr12,56325502,DGKA;DGKA;DGKA;DGKA,TSS1500;TSS1500;TSS1500;5'UTR
cg27199980,-0.10,0.015,0.979,1.000,chr12,11875542,ETV6,Body
cg18473550,-0.28,0.015,0.979,1.000,chr17,27613316,NUFIP2,Body
cg10228283,-0.39,0.015,0.979,1.000,chr1,153234387,LOR,3'UTR
cg22121873,-0.28,0.015,0.979,1.000,chr21,47614679,LSS;LSS;LSS;LSS,Body;Body;Body;Body
cg14614296,-0.20,0.015,0.979,1.000,chr9,121929512,DBC1,Body
cg02372821,-0.14,0.015,0.979,1.000,chr16,72830233,ZFHX3;ZFHX3,Body;Body
cg13185413,-0.67,0.015,0.979,1.000,chr6,30039202,RNF39;RNF39,Body;Body
cg08920586,0.74,0.015,0.979,1.000,chr12,123983353,RILPL1,Body
cg17758081,-0.26,0.015,0.979,1.000,chr17,77021038,C1QTNF1;C1QTNF1,5'UTR;5'UTR
cg14870958,-0.20,0.015,0.979,1.000,chr14,73029842,RGS6,3'UTR
cg09589556,-0.27,0.015,0.979,1.000,chr2,148253614,,
cg18985971,-0.12,0.015,0.979,1.000,chr1,45265788,PLK3,TSS1500
cg05670219,0.19,0.015,0.979,1.000,chr5,109220987,LOC100289673,Body
cg25523462,-0.08,0.015,0.979,1.000,chr17,56429500,SUPT4H1;SUPT4H1,1stExon;5'UTR
cg10491108,0.53,0.015,0.979,1.000,chr22,37409263,TST;TST,Body;Body
cg11064827,-0.33,0.015,0.979,1.000,chr10,61121956,FAM13C;FAM13C;FAM13C;FAM13C,5'UTR;5'UTR;Body;Body
cg25513370,-0.14,0.015,0.979,1.000,chr6,116891948,RWDD1;RWDD1;RWDD1,TSS1500;TSS1500;TSS1500
cg13747097,0.13,0.015,0.979,1.000,chr11,34534515,ELF5;ELF5;ELF5;ELF5,5'UTR;5'UTR;TSS1500;TSS1500
cg19600391,-0.14,0.015,0.979,1.000,chr3,196045342,TCTEX1D2,TSS200
cg14956197,0.28,0.015,0.979,1.000,chr14,36993831,,
cg07203561,-0.10,0.015,0.979,1.000,chr12,121570677,P2RX7;P2RX7,5'UTR;1stExon
cg26623822,-0.29,0.015,0.979,1.000,chr7,130830095,MKLN1,Body
cg16043604,-0.27,0.015,0.979,1.000,chr19,33932522,PEPD;PEPD;PEPD,Body;Body;Body
cg06974515,-0.20,0.015,0.979,1.000,chr5,94956175,GPR150,1stExon
cg03814686,-0.16,0.015,0.979,1.000,chr5,78533319,JMY,1stExon
cg18488623,-0.15,0.015,0.979,1.000,chr20,62496434,TPD52L2;TPD52L2;TPD52L2;TPD52L2;TPD52L2;TPD52L2,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200
cg06813578,0.26,0.015,0.979,1.000,chr15,51386254,TNFAIP8L3,Body
cg04474007,-0.11,0.015,0.979,1.000,chr19,52207269,NCRNA00085,Body
cg26972389,-0.42,0.015,0.979,1.000,chr5,169407753,FAM196B;DOCK2,TSS200;Body
cg14644752,-0.17,0.015,0.979,1.000,chr8,89340331,MMP16;MMP16,TSS1500;TSS1500
cg26982759,-0.15,0.015,0.979,1.000,chr6,2177119,GMDS;GMDS,TSS1500;Body
cg26075259,-0.12,0.015,0.979,1.000,chr7,157408015,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body
cg15392029,-0.19,0.015,0.979,1.000,chr11,120195717,TMEM136,TSS1500
cg26279250,-0.24,0.015,0.979,1.000,chr2,206768604,,
cg21685168,-0.31,0.015,0.979,1.000,chr6,135518423,MYB;MYB;MYB;MYB;MYB;MYB;MYB;MYB,Body;Body;Body;Body;Body;Body;Body;Body
cg05743278,-0.23,0.015,0.979,1.000,chr7,129709803,KLHDC10,TSS1500
cg07380814,-0.23,0.015,0.979,1.000,chr15,59982854,BNIP2,TSS1500
cg01413208,-0.31,0.015,0.979,1.000,chr14,56332109,,
cg04498014,-0.34,0.015,0.979,1.000,chr17,76037250,TNRC6C;TNRC6C,5'UTR;5'UTR
cg21814905,-0.36,0.015,0.979,1.000,chr10,13812297,FRMD4A,Body
cg03992022,0.14,0.015,0.979,1.000,chr16,57770483,KATNB1,5'UTR
cg09516677,0.12,0.015,0.979,1.000,chr9,137527309,,
cg21783489,-0.16,0.015,0.979,1.000,chr15,83419405,,
cg24372629,-0.08,0.015,0.979,1.000,chr19,19228094,,
cg27199019,-0.21,0.015,0.979,1.000,chr22,19494608,CDC45;CDC45;CDC45,Body;Body;Body
cg11212954,-0.25,0.015,0.979,1.000,chr2,39663624,LOC728730;MAP4K3;MAP4K3,TSS1500;Body;Body
cg03481966,-0.18,0.015,0.979,1.000,chr15,43733049,RNU6-28P;TP53BP1;TP53BP1;TP53BP1,Body;Body;Body;Body
cg13501090,-0.15,0.015,0.979,1.000,chr1,115212659,DENND2C;DENND2C,1stExon;5'UTR
cg15827818,0.25,0.015,0.979,1.000,chr8,146125805,ZNF250;ZNF250,5'UTR;5'UTR
cg22591433,-0.15,0.015,0.979,1.000,chr7,150755320,CDK5;CDK5;SLC4A2,TSS1500;TSS1500;TSS1500
cg19066160,-0.19,0.015,0.979,1.000,chr13,69964332,,
cg25800356,0.13,0.015,0.979,1.000,chr12,132606003,EP400NL,Body
cg21938263,-0.23,0.015,0.979,1.000,chr13,28193868,POLR1D;LNX2,TSS1500;5'UTR
cg11716640,-0.19,0.015,0.979,1.000,chr1,113933411,MAGI3;MAGI3,TSS200;TSS200
cg27307693,0.16,0.015,0.979,1.000,chr15,50714304,,
cg09147777,0.23,0.015,0.979,1.000,chr11,105480771,GRIA4;GRIA4;GRIA4;GRIA4,TSS200;TSS200;TSS200;TSS1500
cg15355118,-0.18,0.015,0.979,1.000,chr2,31456966,EHD3;EHD3,1stExon;5'UTR
cg00024740,0.34,0.015,0.979,1.000,chr9,125869336,,
cg27638835,-0.35,0.015,0.979,1.000,chr16,386373,AXIN1;AXIN1,Body;Body
cg01234012,-0.16,0.015,0.979,1.000,chr20,5451024,LOC643406,TSS1500
cg21124530,0.11,0.015,0.979,1.000,chr7,17689373,,
cg00034823,0.17,0.015,0.979,1.000,chr10,1172672,WDR37,Body
cg15886098,-0.16,0.015,0.979,1.000,chr1,173831096,GAS5-AS1,TSS1500
cg01476569,-0.15,0.015,0.979,1.000,chr16,81069244,ATMIN,TSS1500
cg15315856,-0.21,0.015,0.979,1.000,chr2,127815262,BIN1;BIN1;BIN1;BIN1;BIN1;BIN1;BIN1;BIN1;BIN1;BIN1,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg09977452,0.18,0.015,0.979,1.000,chr6,122942130,PKIB;PKIB;PKIB;PKIB;PKIB,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg09770385,-0.20,0.015,0.979,1.000,chr17,15866742,ADORA2B,Body
cg12867751,-0.11,0.015,0.979,1.000,chr19,49468529,FTL,TSS200
cg09749049,0.20,0.015,0.979,1.000,chr4,3514800,LRPAP1,Body
cg13796823,0.29,0.015,0.979,1.000,chr6,130686592,,
cg20255272,0.51,0.015,0.979,1.000,chr1,1373678,VWA1;VWA1,Body;3'UTR
cg16100147,0.27,0.015,0.979,1.000,chr2,241350523,,
cg01059731,-0.13,0.015,0.979,1.000,chr17,38255663,NR1D1,Body
cg13559820,-0.20,0.015,0.979,1.000,chr9,138518416,GLT6D1,Body
cg15509235,0.26,0.015,0.979,1.000,chr3,117715573,,
cg08479277,-0.33,0.015,0.979,1.000,chr1,85350632,LPAR3,5'UTR
cg02858267,0.29,0.015,0.979,1.000,chr1,162336877,NOS1AP;NOS1AP;NOS1AP,Body;Body;Body
cg15288808,0.10,0.015,0.979,1.000,chr6,5198991,LOC100129461;LYRM4;LYRM4;LYRM4;LYRM4;LYRM4,Body;Body;Body;Body;Body;Body
cg00280235,0.14,0.015,0.979,1.000,chr7,107797076,NRCAM;NRCAM;NRCAM;NRCAM,1stExon;5'UTR;Body;Body
cg16173787,-0.14,0.015,0.979,1.000,chr11,69411241,,
cg10390174,-0.13,0.015,0.979,1.000,chr1,156675491,CRABP2,TSS200
cg03707477,0.14,0.015,0.979,1.000,chr4,119624663,METTL14,Body
cg02990368,-0.25,0.015,0.979,1.000,chr1,204120649,ETNK2,Body
cg01630623,-0.13,0.015,0.979,1.000,chr8,121622035,SNTB1,Body
cg27211204,-0.10,0.015,0.979,1.000,chr15,99791508,LRRC28,TSS200
cg09589266,0.25,0.015,0.979,1.000,chr4,564027,,
cg25438493,0.29,0.015,0.979,1.000,chr7,87229554,ABCB1,5'UTR
cg12122464,-0.21,0.015,0.979,1.000,chr19,10120092,COL5A3,Body
cg03628682,-0.26,0.015,0.979,1.000,chr5,72921796,RGNEF,TSS200
cg10100556,0.21,0.015,0.979,1.000,chr16,89657887,CPNE7;CPNE7,Body;Body
cg17459431,-0.11,0.015,0.979,1.000,chr1,233750313,KCNK1,Body
cg07812849,0.21,0.015,0.979,1.000,chr16,1183588,,
cg12572827,0.18,0.015,0.979,1.000,chr12,15125509,PDE6H,TSS1500
cg10305928,-0.54,0.015,0.979,1.000,chr10,62426219,ANK3,Body
cg16734400,0.23,0.015,0.979,1.000,chr12,41408099,CNTN1;CNTN1;CNTN1;CNTN1,ExonBnd;ExonBnd;Body;Body
cg14424435,-0.11,0.015,0.979,1.000,chr1,26799679,HMGN2,Body
cg05535857,0.09,0.015,0.979,1.000,chr18,8359417,PTPRM;PTPRM,Body;Body
cg22192614,0.14,0.015,0.979,1.000,chr15,69486004,MIR548H4;GLCE,Body;5'UTR
cg26562746,0.36,0.015,0.979,1.000,chr3,107352334,BBX;BBX;BBX,5'UTR;5'UTR;5'UTR
cg02302670,-0.30,0.015,0.979,1.000,chr8,21904079,FGF17,Body
cg26434400,0.11,0.015,0.979,1.000,chr6,31833072,SLC44A4,Body
cg22789363,0.22,0.015,0.979,1.000,chr18,47289203,,
cg00659991,-0.12,0.015,0.979,1.000,chr15,36871588,C15orf41,TSS1500
cg12439595,-0.18,0.015,0.979,1.000,chr16,57102747,NLRC5,Body
cg06801996,-0.15,0.015,0.979,1.000,chr3,185407094,IGF2BP2;IGF2BP2;IGF2BP2;IGF2BP2;IGF2BP2;IGF2BP2;IGF2BP2,Body;Body;Body;Body;Body;Body;Body
cg11415402,-0.13,0.015,0.979,1.000,chr1,10509733,APITD1;CORT,Body;TSS1500
cg26099018,-0.17,0.015,0.979,1.000,chr4,165954480,TRIM60,5'UTR
cg06824838,-0.14,0.015,0.979,1.000,chr15,68549732,,
cg22599229,0.11,0.015,0.979,1.000,chr3,183639072,ABCC5,3'UTR
cg13656701,-0.25,0.015,0.979,1.000,chr9,133790492,FIBCD1;FIBCD1,Body;Body
cg15212585,0.24,0.015,0.979,1.000,chr22,42999002,POLDIP3;POLDIP3;POLDIP3;POLDIP3,Body;Body;Body;Body
cg16787868,-0.16,0.015,0.979,1.000,chr8,31534422,NRG1,Body
cg05477517,0.14,0.015,0.979,1.000,chr6,164531576,,
cg15007222,-0.24,0.015,0.979,1.000,chr19,46288852,DMWD,Body
cg23035053,-0.08,0.015,0.979,1.000,chr1,244816221,PPPDE1,TSS200
cg17957660,-0.23,0.015,0.979,1.000,chr4,55837532,,
cg08237521,-0.19,0.015,0.979,1.000,chr16,66360304,,
cg03828844,0.47,0.015,0.979,1.000,chr17,77037144,C1QTNF1;C1QTNF1;C1QTNF1;C1QTNF1;C1QTNF1,5'UTR;5'UTR;5'UTR;Body;5'UTR
cg16021551,-0.14,0.015,0.979,1.000,chr5,12331647,,
cg16276564,-0.10,0.015,0.979,1.000,chr13,20356207,PSPC1;PSPC1,Body;Body
cg27507580,-0.29,0.015,0.979,1.000,chr3,14565649,GRIP2,Body
cg18514279,0.17,0.015,0.979,1.000,chr10,108369835,SORCS1;SORCS1;SORCS1;SORCS1;SORCS1;SORCS1,Body;Body;Body;Body;Body;Body
cg02435812,-0.19,0.015,0.979,1.000,chr5,76326240,AGGF1;AGGF1,1stExon;5'UTR
cg04655450,-0.19,0.015,0.979,1.000,chr15,101648682,,
cg08054046,-0.14,0.015,0.979,1.000,chr14,21458607,METT11D1;METT11D1,Body;Body
cg01284698,-0.23,0.015,0.979,1.000,chr2,206260068,PARD3B;PARD3B;PARD3B;PARD3B,Body;Body;Body;Body
cg21339822,-0.25,0.015,0.979,1.000,chr12,101988803,MYBPC1;MYBPC1;MYBPC1;MYBPC1;MYBPC1;MYBPC1;MYBPC1;MYBPC1,5'UTR;1stExon;1stExon;5'UTR;1stExon;5'UTR;1stExon;5'UTR
cg06423665,0.12,0.015,0.979,1.000,chr17,26552659,PYY2,TSS1500
cg13447295,0.44,0.015,0.979,1.000,chr6,887704,,
cg24531977,0.48,0.015,0.979,1.000,chr5,56204891,C5orf35,TSS1500
cg20307758,-0.17,0.015,0.979,1.000,chr22,37248932,,
cg12459718,-0.46,0.015,0.979,1.000,chr17,8129997,C17orf68,3'UTR
cg01874867,0.37,0.015,0.979,1.000,chr7,94954059,PON1,TSS200
cg05719405,0.12,0.015,0.979,1.000,chr6,76526203,MYO6;MYO6,5'UTR;5'UTR
cg09624752,-0.08,0.015,0.979,1.000,chr11,695873,TMEM80;DEAF1;TMEM80,Body;TSS200;Body
cg18150885,-0.15,0.015,0.979,1.000,chr1,21978612,RAP1GAP;RAP1GAP;RAP1GAP,5'UTR;TSS1500;5'UTR
cg02966453,-0.22,0.015,0.979,1.000,chr19,37342362,ZNF790;ZNF790;ZNF345;ZNF345;ZNF345;ZNF345;ZNF345;ZNF345,TSS1500;TSS1500;TSS200;TSS200;5'UTR;5'UTR;5'UTR;Body
cg23594979,-0.08,0.015,0.979,1.000,chr10,114276645,VTI1A,Body
cg20124933,-0.22,0.015,0.979,1.000,chr11,2597564,KCNQ1;KCNQ1,Body;Body
cg08360018,-0.08,0.015,0.979,1.000,chr5,108532205,FER;FER;FER,3'UTR;3'UTR;3'UTR
cg17208278,-0.32,0.015,0.979,1.000,chr6,32135231,EGFL8,Body
cg12257246,0.41,0.015,0.979,1.000,chr8,25240570,DOCK5,Body
cg18457434,0.16,0.015,0.979,1.000,chr11,76903602,MYO7A;MYO7A,Body;Body
cg05877397,-0.13,0.015,0.979,1.000,chr16,49672444,ZNF423,Body
cg14465165,-0.45,0.015,0.979,1.000,chr17,38769229,,
cg15432938,-0.12,0.015,0.979,1.000,chr10,99078812,FRAT1,TSS1500
cg09462576,0.16,0.015,0.979,1.000,chr1,228297873,MRPL55;MRPL55;MRPL55;MRPL55;MRPL55;MRPL55;MRPL55;MRPL55,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg11631271,0.14,0.015,0.979,1.000,chr19,38700487,,
cg06887705,-0.53,0.015,0.979,1.000,chr22,41614127,L3MBTL2,Body
cg10904986,-0.15,0.015,0.979,1.000,chr8,145555806,SCRT1,3'UTR
cg21160852,-0.19,0.015,0.979,1.000,chr5,892775,TRIP13;TRIP13;BRD9;BRD9;BRD9;BRD9,TSS200;TSS200;Body;5'UTR;TSS200;1stExon
cg02942590,0.09,0.015,0.979,1.000,chr14,94834437,,
cg06637978,0.17,0.015,0.979,1.000,chr13,68878465,,
cg24662823,0.10,0.015,0.979,1.000,chr11,128350635,ETS1;ETS1;ETS1,Body;Body;Body
cg22549149,-0.17,0.015,0.979,1.000,chr20,49892317,,
cg19542907,0.19,0.015,0.979,1.000,chr5,179719190,MAPK9;MAPK9;MAPK9;MAPK9;MAPK9,TSS200;TSS200;TSS200;TSS200;TSS200
cg20647386,-0.17,0.015,0.979,1.000,chr8,120981885,DEPTOR;DEPTOR,Body;Body
cg09582545,0.30,0.015,0.979,1.000,chr22,39440294,APOBEC3F;APOBEC3F,3'UTR;Body
cg03854993,0.28,0.015,0.979,1.000,chr7,38784604,VPS41;VPS41,Body;Body
cg23798204,0.19,0.015,0.979,1.000,chr16,65269467,,
cg13623434,-0.15,0.015,0.979,1.000,chr4,153088123,,
cg15528307,-0.18,0.015,0.979,1.000,chr17,80895320,TBCD,Body
cg01980562,-0.08,0.015,0.979,1.000,chr19,1174207,SBNO2;SBNO2,1stExon;5'UTR
cg13595211,-0.18,0.015,0.979,1.000,chr7,57880009,,
cg17620199,0.22,0.015,0.979,1.000,chr20,21685925,PAX1,TSS1500
cg05567763,-0.12,0.015,0.979,1.000,chr6,30028564,ZNRD1;ZNRD1;NCRNA00171,TSS1500;TSS1500;Body
cg02377915,0.21,0.015,0.979,1.000,chr22,22307573,PPM1F,TSS1500
cg02327044,0.09,0.015,0.979,1.000,chr1,25001674,,
cg06180758,-0.21,0.015,0.979,1.000,chr8,72067596,,
cg16856071,-0.40,0.015,0.979,1.000,chr22,45949868,FBLN1;FBLN1;FBLN1;FBLN1,Body;Body;Body;Body
cg25619157,0.24,0.015,0.979,1.000,chr10,88520943,BMPR1A,5'UTR
cg19457371,-0.08,0.015,0.979,1.000,chr12,78399260,NAV3;NAV3,Body;Body
cg05833351,0.19,0.015,0.979,1.000,chr10,11088146,CUGBP2;CUGBP2,Body;Body
cg15670863,-0.28,0.015,0.979,1.000,chr19,49110292,SPACA4;FAM83E,1stExon;Body
cg22469274,0.30,0.015,0.979,1.000,chr7,27187553,HOXA6,TSS200
cg16185223,-0.34,0.015,0.979,1.000,chr14,64688013,SYNE2;SYNE2;SYNE2;SYNE2;MIR548AZ,Body;Body;Body;Body;Body
cg02496728,-0.12,0.015,0.979,1.000,chr3,133748505,SLCO2A1,Body
cg26109423,0.19,0.015,0.979,1.000,chr4,141543410,TBC1D9,Body
cg15576058,-0.12,0.015,0.979,1.000,chr7,92157056,PEX1;C7orf64,Body;TSS1500
cg05987698,0.23,0.015,0.979,1.000,chr3,13520959,HDAC11;HDAC11,TSS1500;TSS1500
cg00508975,0.30,0.015,0.979,1.000,chr3,26666151,LRRC3B,5'UTR
cg25165608,-0.20,0.015,0.979,1.000,chr11,46296145,,
cg14268226,-0.24,0.015,0.979,1.000,chr9,19084351,HAUS6,Body
cg08542148,-0.08,0.015,0.979,1.000,chr20,35350326,NDRG3;NDRG3;NDRG3,Body;5'UTR;5'UTR
cg11431346,-0.22,0.015,0.979,1.000,chr15,45670478,GATM;LOC145663,Body;TSS1500
cg20101870,-0.16,0.015,0.979,1.000,chr7,148975499,ZNF783,Body
cg21339801,-0.27,0.015,0.979,1.000,chr15,70780001,,
cg16351352,0.19,0.015,0.979,1.000,chr14,55738545,FBXO34;FBXO34,5'UTR;TSS1500
cg21045000,-0.14,0.015,0.979,1.000,chr12,118811074,TAOK3,TSS1500
cg03887534,-0.09,0.015,0.979,1.000,chr22,18121194,BCL2L13,TSS1500
cg16204207,-0.09,0.015,0.979,1.000,chr5,110300037,,
cg09223850,-0.07,0.015,0.979,1.000,chr17,34891479,MYO19;MYO19;MYO19;PIGW,TSS200;TSS200;TSS200;5'UTR
cg27320207,-0.27,0.015,0.979,1.000,chr19,15307057,NOTCH3,Body
cg22574467,0.11,0.015,0.979,1.000,chr18,74863963,,
cg14477514,0.11,0.015,0.979,1.000,chr18,35124846,BRUNOL4;BRUNOL4;BRUNOL4;BRUNOL4,Body;Body;Body;Body
cg16085094,0.10,0.015,0.979,1.000,chr6,113932649,,
cg02541672,0.16,0.015,0.979,1.000,chr14,22579700,,
cg10018047,-0.18,0.015,0.979,1.000,chr10,94800917,EXOC6;EXOC6,Body;Body
cg24637276,-0.09,0.015,0.979,1.000,chr8,22885515,TNFRSF10B;TNFRSF10B;TNFRSF10B,Body;Body;Body
cg07125426,-0.12,0.015,0.979,1.000,chr5,5135235,,
cg16602504,-0.42,0.015,0.979,1.000,chr2,48132902,FBXO11;FBXO11;FBXO11,TSS200;TSS200;TSS200
cg17830985,0.22,0.015,0.979,1.000,chr13,26625359,SHISA2,TSS200
cg09365529,0.33,0.015,0.979,1.000,chr1,75140289,C1orf173,TSS1500
cg19225068,-0.15,0.015,0.979,1.000,chr10,22614933,BMI1,5'UTR
cg01586074,0.20,0.015,0.979,1.000,chr2,101586915,NPAS2,Body
cg10072168,0.10,0.015,0.979,1.000,chr6,163587182,PACRG;PACRG;PACRG,Body;Body;Body
cg00420722,-0.30,0.015,0.979,1.000,chr4,83205792,,
cg04018622,0.23,0.015,0.979,1.000,chr12,3602291,PRMT8,Body
cg16818628,0.46,0.015,0.979,1.000,chr10,50604006,DRGX;DRGX,5'UTR;1stExon
cg06221570,-0.15,0.015,0.979,1.000,chr7,150558377,ABP1,3'UTR
cg00452446,0.13,0.015,0.979,1.000,chr7,48376308,ABCA13,Body
cg21333665,-0.15,0.015,0.979,1.000,chr17,73840659,UNC13D;UNC13D,5'UTR;1stExon
cg13808032,0.56,0.015,0.979,1.000,chr10,36813187,,
cg10249546,-0.16,0.015,0.979,1.000,chr22,28394091,TTC28-AS1;TTC28,Body;Body
cg25492350,-0.14,0.015,0.979,1.000,chr7,5280248,,
cg06449018,-0.14,0.015,0.979,1.000,chr20,55553840,,
cg21553490,-0.10,0.015,0.979,1.000,chr13,26796196,RNF6;RNF6;RNF6;RNF6,5'UTR;TSS200;TSS1500;1stExon
cg01620540,-0.09,0.015,0.979,1.000,chr13,47472064,HTR2A;HTR2A,TSS1500;TSS1500
cg15247111,0.26,0.015,0.979,1.000,chr11,8615751,STK33,TSS1500
cg05821571,-0.17,0.015,0.979,1.000,chr7,158278927,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body
cg10494684,-0.33,0.015,0.979,1.000,chr17,26645200,TMEM97,TSS1500
cg07744449,0.21,0.015,0.979,1.000,chr4,23887314,PPARGC1A,Body
cg24672790,-0.33,0.015,0.979,1.000,chr11,92286664,FAT3,Body
cg12478742,-0.32,0.015,0.979,1.000,chr4,7980679,ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2,Body;Body;Body;Body;Body;Body;Body
cg04855751,0.09,0.015,0.979,1.000,chr19,47238784,STRN4;STRN4,Body;Body
cg09582482,-0.17,0.015,0.979,1.000,chr1,201390839,TNNI1;TNNI1,1stExon;5'UTR
cg13396633,0.09,0.015,0.979,1.000,chr4,175456369,,
cg14045486,0.26,0.015,0.979,1.000,chr9,78505662,PCSK5;PCSK5,1stExon;5'UTR
cg20291244,-0.83,0.015,0.979,1.000,chr11,11820535,,
cg23865798,0.09,0.015,0.979,1.000,chr8,102347918,,
cg23786812,0.14,0.015,0.979,1.000,chr7,156296516,,
cg26135722,-0.10,0.015,0.979,1.000,chr3,42642776,NKTR,Body
cg12760786,-0.21,0.015,0.979,1.000,chr14,78440718,,
cg10552870,-0.20,0.015,0.979,1.000,chr12,48403747,,
cg12869334,-0.44,0.015,0.979,1.000,chr8,37699360,GPR124,Body
cg03035704,0.17,0.015,0.979,1.000,chr12,52301970,ACVRL1,5'UTR
cg09338809,-0.09,0.015,0.979,1.000,chr11,10879663,ZBED5;ZBED5,TSS200;TSS200
cg05056349,-0.65,0.015,0.979,1.000,chr2,207629824,FASTKD2;FASTKD2;FASTKD2;MDH1B;MDH1B;MDH1B,TSS1500;TSS1500;TSS1500;Body;Body;Body
cg07475546,-0.13,0.015,0.979,1.000,chr17,78811828,RPTOR;RPTOR,Body;Body
cg00020799,0.18,0.015,0.979,1.000,chr12,94565092,PLXNC1,Body
cg02925799,-0.11,0.015,0.979,1.000,chr17,7487430,MPDU1;MPDU1,Body;Body
cg00717218,0.17,0.015,0.979,1.000,chr14,52781800,PTGER2,1stExon
cg16593069,0.11,0.015,0.979,1.000,chr17,61756871,MAP3K3;MAP3K3,Body;Body
cg27478313,-0.26,0.015,0.979,1.000,chr6,1624720,GMDS,Body
cg20901959,-0.33,0.015,0.979,1.000,chr12,130502552,,
cg16827513,0.16,0.015,0.979,1.000,chr2,62732026,TMEM17,Body
cg12848131,-0.26,0.015,0.979,1.000,chr13,73633312,KLF5;KLF5,5'UTR;1stExon
cg23192604,-0.21,0.015,0.979,1.000,chr12,46151535,ARID2,Body
cg21497056,-0.55,0.015,0.979,1.000,chr7,70597354,WBSCR17,TSS200
cg14403184,0.21,0.015,0.979,1.000,chr10,135049208,,
cg11248361,-0.28,0.015,0.979,1.000,chr18,24322790,,
cg04431573,-0.33,0.015,0.979,1.000,chr12,32458680,BICD1;BICD1,Body;Body
cg13540860,0.18,0.015,0.979,1.000,chr10,438517,DIP2C,Body
cg14032502,0.22,0.015,0.979,1.000,chr5,126882072,PRRC1;PRRC1,Body;Body
cg19127745,0.18,0.015,0.979,1.000,chr20,31443469,,
cg00376288,-0.19,0.015,0.979,1.000,chr19,3656580,PIP5K1C;PIP5K1C;PIP5K1C,Body;Body;Body
