"Excel Table 2: Differentially methylatied positions (p < 0.05) within the Chile buccal cell study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg05914242,-0.36,0.004233597411,0.851,1.000,chr6,84222083,PRSS35;PRSS35,TSS200;TSS200
cg08159033,-0.32,0.004235616503,0.851,1.000,chr4,139819191,,
cg25540509,-0.20,0.004235772283,0.851,1.000,chr12,51632597,DAZAP2;DAZAP2;DAZAP2;DAZAP2;DAZAP2;DAZAP2;DAZAP2;DAZAP2;DAZAP2;DAZAP2;DAZAP2;DAZAP2,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;1stExon;1stExon;1stExon;1stExon;1stExon;1stExon
cg09395436,0.26,0.004237284962,0.851,1.000,chr4,123257129,KIAA1109,Body
cg25601040,0.36,0.004237711948,0.851,1.000,chr4,13540236,,
cg14421192,-0.31,0.004238282652,0.851,1.000,chr10,50605707,,
cg19302474,-0.32,0.004239379903,0.851,1.000,chr6,94755518,,
cg04038724,0.24,0.004239490476,0.851,1.000,chr7,87834949,SRI;SRI,3'UTR;3'UTR
cg27051171,0.29,0.00424114913,0.851,1.000,chr2,7005923,CMPK2;CMPK2,1stExon;5'UTR
cg01369599,0.35,0.004242520216,0.851,1.000,chr11,3854890,RHOG,5'UTR
cg03950807,0.16,0.004243947879,0.851,1.000,chr15,81082931,KIAA1199,5'UTR
cg03921179,0.38,0.00424639957,0.851,1.000,chr12,51819019,SLC4A8;SLC4A8,Body;Body
cg14473243,-0.26,0.004247379206,0.851,1.000,chr5,137514312,BRD8;BRD8;BRD8;KIF20A;BRD8;BRD8;BRD8,5'UTR;1stExon;5'UTR;TSS200;5'UTR;1stExon;1stExon
cg10258929,0.35,0.004248997857,0.851,1.000,chr1,95975660,LOC100996635;LOC100996635,TSS200;TSS200
cg04786485,0.25,0.004250693862,0.851,1.000,chr11,109953349,,
cg00471652,0.26,0.004251986954,0.851,1.000,chr5,171705617,UBTD2,Body
cg09754828,0.37,0.004252092339,0.851,1.000,chr10,105363329,SH3PXD2A,Body
cg19484579,0.14,0.004253231963,0.851,1.000,chr21,47705114,MCM3AP;YBEY;YBEY,1stExon;TSS1500;TSS1500
cg08134680,0.36,0.004253893009,0.851,1.000,chr1,38222311,EPHA10,Body
cg21709560,0.53,0.00425806676,0.851,1.000,chr17,80887109,TBCD,Body
cg10988164,0.17,0.004258203412,0.851,1.000,chr2,206981612,LOC100329109,TSS1500
cg26342637,0.27,0.004258216903,0.851,1.000,chr20,43743872,WFDC5,TSS200
cg23181482,0.19,0.004258928005,0.851,1.000,chr10,21791490,,
cg09025007,0.16,0.004260584515,0.851,1.000,chr20,43078822,LINC01430,Body
cg26724028,0.33,0.004262114443,0.851,1.000,chr8,101228869,SPAG1;SPAG1,Body;Body
cg06552563,-0.50,0.004262206449,0.851,1.000,chr16,89632749,,
cg12711706,0.22,0.004262961651,0.851,1.000,chr7,20181444,LOC101927668;MACC1-AS1;MACC1,TSS1500;TSS200;Body
cg22021740,-0.24,0.004263343124,0.851,1.000,chr9,72287234,APBA1;APBA1,1stExon;5'UTR
cg17332016,-0.25,0.004263905431,0.851,1.000,chr17,19437791,SLC47A1,Body
cg02838492,0.41,0.004265371645,0.851,1.000,chr9,116861288,KIF12;KIF12,1stExon;5'UTR
cg18211080,0.26,0.004265850861,0.851,1.000,chr1,190593150,LOC440704,TSS1500
cg06592151,0.22,0.004266315302,0.851,1.000,chr17,39204767,KRTAP2-1,TSS1500
cg16571807,0.35,0.004266419486,0.851,1.000,chr15,68588503,,
cg05668640,0.20,0.004267497303,0.851,1.000,chr14,65262760,SPTB;SPTB,Body;Body
cg09977794,0.33,0.004268342309,0.851,1.000,chr10,45364212,,
cg08192337,-0.22,0.004268502239,0.851,1.000,chr12,124982002,NCOR2;NCOR2,5'UTR;5'UTR
cg03002688,0.60,0.004269752387,0.851,1.000,chr4,26152723,,
cg02909952,0.30,0.0042697778,0.851,1.000,chr5,169404456,DOCK2;FAM196B,Body;5'UTR
cg15395971,0.27,0.00427185428,0.851,1.000,chr1,95010070,,
cg06451934,0.19,0.004271931014,0.851,1.000,chr15,84659293,ADAMTSL3;ADAMTSL3,Body;Body
cg00064363,-0.34,0.004271995341,0.851,1.000,chr8,125910070,,
cg22866833,0.38,0.004274299445,0.851,1.000,chr5,178820437,,
cg01921423,0.15,0.004276560259,0.851,1.000,chr4,39452766,KLB,3'UTR
cg05006947,-0.18,0.004276984648,0.851,1.000,chr16,58718479,SLC38A7,5'UTR
cg19374905,0.30,0.004277405981,0.851,1.000,chr2,218843194,,
cg00008452,0.28,0.004277647059,0.851,1.000,chr12,99126269,APAF1;APAF1;APAF1;APAF1;APAF1,Body;Body;Body;3'UTR;Body
cg20745448,-1.28,0.0042776747,0.851,1.000,chr9,98271049,PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1,TSS1500;Body;Body;TSS1500;TSS1500;TSS1500
cg17878972,0.41,0.004278082094,0.851,1.000,chr3,192959356,HRASLS;MGC2889,5'UTR;TSS1500
cg14839440,-0.23,0.004278753653,0.851,1.000,chr15,43213257,TTBK2,TSS1500
cg23574835,0.23,0.004278818566,0.851,1.000,chr4,1902177,WHSC1;WHSC1;WHSC1;WHSC1;WHSC1;WHSC1,5'UTR;5'UTR;TSS200;5'UTR;5'UTR;5'UTR
cg19501190,0.28,0.004280078889,0.851,1.000,chr11,73021274,ARHGEF17,1stExon
cg14744703,-0.17,0.004280134877,0.851,1.000,chr19,17530888,FAM125A,TSS200
cg13003673,0.29,0.00428474481,0.851,1.000,chr8,122690114,,
cg11952622,-0.19,0.00428495488,0.851,1.000,chr19,58962976,ZNF324B;ZNF324B,1stExon;5'UTR
cg16882927,0.16,0.004286234097,0.851,1.000,chr8,28246789,,
cg17977556,0.32,0.004286748159,0.851,1.000,chr15,69553073,GLCE,Body
cg21506638,-0.29,0.004287575106,0.851,1.000,chr1,8263912,,
cg08590978,-0.24,0.00428843315,0.851,1.000,chr9,130850935,SLC25A25,Body
cg12492493,0.22,0.004291231848,0.851,1.000,chr3,69984252,MITF;MITF;MITF;MITF;MITF;MITF;MITF;MITF,TSS1500;TSS1500;TSS1500;TSS1500;Body;Body;Body;Body
cg06881239,0.34,0.004293971395,0.851,1.000,chr17,10741502,PIRT,TSS200
cg19888684,0.24,0.004294015888,0.851,1.000,chr7,112002922,,
cg06095802,0.17,0.004294140911,0.851,1.000,chr11,102843294,,
cg00957698,0.21,0.004295773483,0.851,1.000,chr4,121991345,C4orf31,5'UTR
cg16714318,0.48,0.004298766176,0.851,1.000,chr10,12591717,CAMK1D;CAMK1D,Body;Body
cg04602352,0.23,0.00429917531,0.851,1.000,chr2,43389751,,
cg06904916,0.33,0.004299258047,0.851,1.000,chr10,11755564,,
cg22891674,0.32,0.004299490568,0.851,1.000,chr5,134916249,CXCL14,TSS1500
cg13513097,0.30,0.004300119981,0.851,1.000,chr9,132466920,PRRX2,Body
cg19922558,-0.62,0.004301291973,0.851,1.000,chr2,211950311,,
cg13156010,-0.17,0.004301904105,0.851,1.000,chr11,67085279,LOC100130987,TSS200
cg25184507,0.29,0.004302028507,0.851,1.000,chr17,7760147,CYB5D1;LSMD1,TSS1500;Body
cg05527430,-0.54,0.00430226777,0.851,1.000,chr4,175444181,HPGD;HPGD;HPGD,TSS200;TSS1500;TSS1500
cg11752794,0.27,0.004302354212,0.851,1.000,chr17,44084953,MAPT;MAPT;MAPT;MAPT;MAPT;MAPT;MAPT;MAPT,Body;Body;Body;Body;Body;Body;Body;Body
cg09723797,-0.26,0.004303024004,0.851,1.000,chr3,150481914,SIAH2,TSS1500
cg20229931,-0.31,0.004303989358,0.851,1.000,chr21,47647656,LSS;LSS;LSS;LSS,Body;Body;Body;5'UTR
cg11570286,0.16,0.004304574962,0.851,1.000,chr7,82385343,PCLO,3'UTR
cg16286658,0.27,0.004305137696,0.851,1.000,chr5,63502809,RNF180;RNF180,Body;Body
cg03385147,0.28,0.004305786867,0.851,1.000,chr1,171202625,,
cg18418331,0.42,0.004305895806,0.851,1.000,chr6,65488422,EYS;EYS,Body;Body
cg21236631,-0.46,0.00430633934,0.851,1.000,chr1,6183300,CHD5,Body
cg24035595,0.17,0.004307241112,0.851,1.000,chr8,1613877,DLGAP2,Body
cg09580485,0.16,0.004307733923,0.851,1.000,chr14,39559754,SEC23A,Body
cg14275159,0.38,0.004309617651,0.851,1.000,chr16,15150843,NTAN1;NTAN1;NTAN1;PDXDC1,TSS1500;TSS1500;TSS1500;Body
cg16671157,0.29,0.004310688888,0.851,1.000,chr3,134413289,,
cg21743357,0.39,0.004311127262,0.851,1.000,chr2,200296878,SATB2;SATB2;SATB2,Body;Body;Body
cg24822247,0.14,0.004311956185,0.851,1.000,chr17,9552040,USP43;USP43,Body;Body
cg14675211,-0.27,0.004313650798,0.851,1.000,chr2,100938903,LONRF2;LONRF2,5'UTR;1stExon
cg00000957,0.18,0.004313930881,0.851,1.000,chr1,5937253,NPHP4,Body
cg02130178,0.17,0.004317802688,0.851,1.000,chr12,14398285,,
cg14389847,0.17,0.004319550905,0.851,1.000,chr19,38864416,PSMD8,TSS1500
cg07925180,0.20,0.004319816623,0.851,1.000,chr3,38324039,,
cg07790279,0.29,0.004321650921,0.851,1.000,chr10,125851132,,
cg08263647,-0.56,0.004322110884,0.851,1.000,chr3,158390769,LXN;GFM1,TSS1500;Body
cg21134946,-0.32,0.004322548168,0.851,1.000,chr2,2571993,,
cg21723250,-0.32,0.004322775964,0.851,1.000,chr2,24268072,C2orf44;C2orf44,5'UTR;5'UTR
cg16261025,-0.30,0.004323586235,0.851,1.000,chr13,100023295,UBAC2;UBAC2;UBAC2;MIR548AN,Body;Body;Body;Body
cg25063058,-0.52,0.004323705646,0.851,1.000,chr15,52860530,ARPP19,Body
cg25784872,0.17,0.004325360749,0.851,1.000,chr3,136350473,STAG1,5'UTR
cg03178071,-0.21,0.004326860284,0.851,1.000,chr19,44507379,ZNF230;LOC101928063,5'UTR;TSS1500
cg03513146,0.31,0.004331080719,0.851,1.000,chr18,3306098,,
cg06069205,-0.35,0.004331259612,0.851,1.000,chr1,3411048,MEGF6;MEGF6,ExonBnd;Body
cg22432933,0.28,0.004332013201,0.851,1.000,chr15,71515081,THSD4,Body
cg17554502,-0.19,0.004332189277,0.851,1.000,chr17,44271559,,
cg15649371,0.24,0.004332817671,0.851,1.000,chr4,48863069,OCIAD1;OCIAD1;OCIAD1;OCIAD1;OCIAD1;OCIAD1,3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR
cg10835711,0.32,0.004334128846,0.851,1.000,chr8,77618141,ZFHX4,Body
cg10614623,0.38,0.004334835714,0.851,1.000,chr14,35450111,,
cg13089904,0.49,0.004335608635,0.851,1.000,chr1,8343271,,
cg16324409,-0.47,0.004335632894,0.851,1.000,chr4,3416370,RGS12;RGS12;RGS12,Body;Body;Body
cg10098541,0.26,0.00433747671,0.851,1.000,chr3,122785650,PDIA5;PDIA5,TSS1500;TSS1500
cg09373727,0.22,0.004338303518,0.851,1.000,chr1,32405360,PTP4A2;PTP4A2,TSS1500;TSS1500
cg22634588,0.15,0.004340113093,0.851,1.000,chr2,118767022,CCDC93,Body
cg07873467,0.17,0.004342509428,0.851,1.000,chr16,53777377,FTO,Body
cg11449193,0.34,0.004344036055,0.851,1.000,chr5,148506903,,
cg24923694,0.43,0.004347495113,0.851,1.000,chr8,25905747,,
cg19643467,0.33,0.004347834771,0.851,1.000,chr22,32651246,SLC5A4,1stExon
cg04203417,-0.20,0.00434910113,0.851,1.000,chr5,34916181,BRIX1;RAD1;RAD1,Body;TSS1500;TSS1500
cg02872323,0.33,0.004350324353,0.851,1.000,chr13,36672567,DCLK1,Body
cg26395382,-0.67,0.00435099731,0.851,1.000,chr10,88728235,C10orf116;C10orf116,5'UTR;1stExon
cg22231719,0.42,0.004353082818,0.851,1.000,chr11,77113232,PAK1;PAK1,5'UTR;5'UTR
cg02721826,0.23,0.004354605737,0.851,1.000,chr9,85518918,,
cg07138617,0.44,0.004354686457,0.851,1.000,chr14,45512287,FAM179B;FAM179B;FAM179B,Body;Body;Body
cg02350320,0.21,0.004355226287,0.851,1.000,chr1,33546151,ADC,TSS1500
cg06132916,0.17,0.004356563753,0.851,1.000,chr5,145524034,LARS;LARS,ExonBnd;Body
cg10096208,0.33,0.004358388761,0.851,1.000,chr2,231067424,SP110;SP110;SP110;SP110;SP110;SP110;SP110;SP110,ExonBnd;ExonBnd;ExonBnd;ExonBnd;Body;Body;Body;Body
cg27444195,-0.26,0.004360314431,0.851,1.000,chr8,63917812,,
cg09497276,0.20,0.004362464272,0.851,1.000,chr2,220301815,SPEG,Body
cg04486282,-0.27,0.004362781927,0.851,1.000,chr13,77460717,KCTD12,TSS200
cg18767088,0.38,0.00436368527,0.851,1.000,chr21,30670919,BACH1;BACH1,TSS1500;TSS1500
cg07032488,0.25,0.004363741039,0.851,1.000,chr16,48201121,ABCC11;ABCC11;ABCC11,3'UTR;3'UTR;3'UTR
cg11247103,0.24,0.004363745848,0.851,1.000,chr1,201915768,LMOD1,TSS200
cg11874627,0.47,0.004370609791,0.851,1.000,chr6,46703554,PLA2G7;PLA2G7,TSS1500;TSS200
cg26013791,-0.25,0.004371380323,0.851,1.000,chr5,153785129,GALNT10;GALNT10,Body;Body
cg02127509,0.26,0.004371773955,0.851,1.000,chr6,135516936,MYB;MYB;MYB;MYB;MYB;MYB;MYB;MYB,Body;Body;Body;Body;Body;Body;Body;Body
cg16334458,0.27,0.004372187951,0.851,1.000,chr16,11478790,,
cg02840974,-0.28,0.004372983766,0.851,1.000,chr14,105753672,BRF1;BRF1;BRF1;BRF1;BRF1,Body;Body;Body;5'UTR;5'UTR
cg16462136,0.18,0.004373785954,0.851,1.000,chr19,53708676,,
cg22475281,0.18,0.004374276649,0.851,1.000,chr8,48188335,SPIDR;SPIDR;SPIDR;SPIDR,5'UTR;5'UTR;Body;Body
cg00269445,0.36,0.004377214612,0.851,1.000,chr22,40735101,,
cg09074113,0.51,0.004377467008,0.851,1.000,chr2,20870087,GDF7,Body
cg09549824,0.20,0.004377826235,0.851,1.000,chr14,22787342,,
cg02507665,-0.40,0.004378250742,0.851,1.000,chr19,14708796,CLEC17A;CLEC17A;CLEC17A;CLEC17A,Body;Body;Body;Body
cg09762670,0.27,0.004378845326,0.851,1.000,chr8,76638681,,
cg13979394,0.22,0.004380602713,0.851,1.000,chr14,65681230,,
cg04511128,-0.24,0.004380744601,0.851,1.000,chr2,100722207,AFF3;AFF3,TSS200;5'UTR
cg21425802,-0.39,0.00438153484,0.851,1.000,chr20,43343841,WISP2,TSS200
cg23693797,0.23,0.004384438652,0.851,1.000,chr12,132685342,GALNT9;GALNT9,Body;Body
cg17314998,-0.33,0.004385272057,0.851,1.000,chr17,8045615,PER1,Body
cg25712735,-0.15,0.004387745981,0.851,1.000,chr12,58005343,GEFT;GEFT;GEFT,1stExon;5'UTR;Body
cg26962533,-0.26,0.004388385607,0.851,1.000,chr6,52009126,MIR206,TSS200
cg26398489,-0.29,0.004394441058,0.851,1.000,chr22,46528517,,
cg16309936,0.21,0.004394666492,0.851,1.000,chr1,40874587,SMAP2,Body
cg14225678,-0.40,0.004395608692,0.851,1.000,chr7,54612325,VSTM2A,Body
cg02245918,0.26,0.00439574114,0.851,1.000,chr2,5861279,,
cg22599115,0.27,0.00439592856,0.851,1.000,chr5,1223262,SLC6A19,3'UTR
cg03044157,0.43,0.004395980473,0.851,1.000,chr2,187532218,ITGAV;ITGAV;ITGAV,Body;Body;Body
cg20203429,0.18,0.004396402117,0.851,1.000,chr1,211462607,RCOR3;RCOR3;RCOR3;RCOR3,Body;Body;Body;Body
cg01727694,0.20,0.004396466835,0.851,1.000,chr10,62673669,RHOBTB1;RHOBTB1;RHOBTB1;RHOBTB1,5'UTR;5'UTR;Body;Body
cg20305024,0.37,0.004396561805,0.851,1.000,chr15,40575730,,
cg15964256,0.26,0.004399558515,0.851,1.000,chr2,172966067,DLX2,Body
cg15835620,-0.44,0.004400140098,0.851,1.000,chr17,26903872,ALDOC;ALDOC,5'UTR;1stExon
cg15970259,0.23,0.004401946557,0.851,1.000,chr11,8108498,TUB;TUB,Body;Body
cg20838818,0.19,0.004403469324,0.851,1.000,chr3,97536943,,
cg25215188,0.30,0.004405978721,0.851,1.000,chr6,164801081,,
cg18559136,-0.20,0.004406089515,0.851,1.000,chr18,33767393,MOCOS,TSS200
cg02426836,0.22,0.004408676748,0.851,1.000,chr11,2444651,TRPM5,TSS1500
cg04509238,0.16,0.004409356962,0.851,1.000,chr1,205653625,,
cg07353116,0.27,0.004409916296,0.851,1.000,chr8,29028701,KIF13B,Body
cg23652526,-0.21,0.004410180124,0.851,1.000,chr19,41768502,HNRNPUL1,5'UTR
cg20726646,0.38,0.004413403834,0.851,1.000,chr13,114019223,GRTP1;GRTP1;GRTP1,TSS1500;TSS1500;TSS1500
cg13014803,-0.37,0.004415056146,0.851,1.000,chr13,112212253,,
cg22709144,0.31,0.004416790076,0.851,1.000,chr6,28478579,GPX6,Body
cg09844399,0.24,0.004417306635,0.851,1.000,chr14,25526434,,
cg07535911,0.24,0.004420219762,0.851,1.000,chr10,46146541,ZFAND4;ZFAND4;ZFAND4;ZFAND4;ZFAND4,Body;Body;Body;Body;Body
cg18358061,0.30,0.004420498895,0.851,1.000,chr3,134126698,,
cg02398725,-0.19,0.004420680542,0.851,1.000,chr11,85376233,CREBZF;CREBZF;CREBZF;CREBZF;CREBZF,TSS200;TSS200;TSS200;TSS200;TSS200
cg04719766,0.20,0.004420764574,0.851,1.000,chr11,2542580,KCNQ1;KCNQ1,Body;Body
cg00793977,-0.38,0.004421239787,0.851,1.000,chr8,67042666,TRIM55;TRIM55;TRIM55;TRIM55,Body;Body;Body;Body
cg07510510,0.26,0.004421791036,0.851,1.000,chr5,136341152,SPOCK1,Body
cg11330264,0.24,0.004422138283,0.851,1.000,chr10,134025947,STK32C,Body
cg03941824,0.38,0.004422452437,0.851,1.000,chr1,205262885,,
cg26505959,-0.19,0.004428399355,0.851,1.000,chr7,96747045,ACN9,1stExon
cg03895161,0.28,0.004428434592,0.851,1.000,chr2,169421971,CERS6;CERS6,Body;Body
cg18599129,0.26,0.004429293217,0.851,1.000,chr20,45867857,ZMYND8;ZMYND8;ZMYND8,Body;Body;Body
cg14729368,0.44,0.00442943015,0.851,1.000,chr16,77364437,ADAMTS18,Body
cg23710218,0.32,0.004429645682,0.851,1.000,chr8,72756656,MSC;MSC,1stExon;5'UTR
cg01773886,0.36,0.004429979444,0.851,1.000,chr18,33883433,FHOD3;FHOD3;FHOD3,Body;Body;Body
cg12197275,0.21,0.004430666513,0.851,1.000,chr10,75037719,CFAP70,Body
cg06205063,-0.34,0.004431894475,0.851,1.000,chr7,149151995,ZNF777,Body
cg23425310,0.27,0.004433330795,0.851,1.000,chr4,41361307,LIMCH1;LIMCH1;LIMCH1;LIMCH1;LIMCH1,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg01183244,0.26,0.00443506757,0.851,1.000,chr3,55502488,WNT5A,3'UTR
cg17008412,0.27,0.004435144103,0.851,1.000,chr5,71331494,,
cg06052619,0.29,0.004435726425,0.851,1.000,chr6,138428906,PERP,TSS1500
cg17277337,0.58,0.004436163639,0.851,1.000,chr17,181997,LOC100506388;LOC100506388;RPH3AL;RPH3AL;RPH3AL;RPH3AL,Body;Body;5'UTR;5'UTR;5'UTR;5'UTR
cg05176361,0.29,0.004436347114,0.851,1.000,chr1,7731973,CAMTA1,Body
cg01794769,-0.46,0.004437320404,0.851,1.000,chr12,53109279,,
cg07383572,0.20,0.004438568314,0.851,1.000,chr16,15776364,NDE1;NDE1,Body;Body
cg06361667,0.21,0.004439028849,0.851,1.000,chr1,240662873,GREM2,5'UTR
cg18873386,0.24,0.004439322116,0.851,1.000,chr7,96651915,DLX5,Body
cg10591850,0.30,0.004439344733,0.851,1.000,chr4,2012458,NELFA,TSS1500
cg16299341,-0.17,0.004439449067,0.851,1.000,chr1,52082824,OSBPL9;OSBPL9;OSBPL9;OSBPL9;OSBPL9,5'UTR;1stExon;1stExon;1stExon;1stExon
cg09174032,0.19,0.004440963293,0.851,1.000,chr2,183988000,NUP35,TSS1500
cg00414647,0.24,0.004441723769,0.851,1.000,chr19,40781453,AKT2;AKT2;AKT2,5'UTR;5'UTR;5'UTR
cg06194422,0.23,0.004442915817,0.851,1.000,chr12,19151871,,
cg16360909,0.34,0.004444154712,0.851,1.000,chr7,128808036,TSPAN33,3'UTR
cg26881363,0.27,0.004445114522,0.851,1.000,chr17,18792729,PRPSAP2;PRPSAP2;PRPSAP2;PRPSAP2;PRPSAP2,Body;Body;Body;Body;Body
cg26706599,0.42,0.00444531415,0.851,1.000,chr5,158839568,,
cg00167916,0.21,0.004445769236,0.851,1.000,chr6,32795877,TAP2;TAP2,3'UTR;Body
cg19099174,0.22,0.004451869735,0.851,1.000,chr20,23344869,GZF1,TSS200
cg11797480,0.16,0.004452060126,0.851,1.000,chr17,9354662,STX8;STX8,Body;Body
cg12761282,0.34,0.004452063568,0.851,1.000,chr20,2276571,TGM3,TSS200
cg21730533,0.26,0.004452755423,0.851,1.000,chr7,38370676,,
cg23663234,0.25,0.00445437856,0.851,1.000,chr10,130171948,,
cg22915582,-0.33,0.004458363216,0.851,1.000,chr3,128204047,GATA2;GATA2;GATA2,Body;Body;Body
cg07553595,0.23,0.004460462272,0.851,1.000,chr17,40703883,HSD17B1,TSS200
cg11541897,0.42,0.004462661576,0.851,1.000,chr5,78281793,ARSB;ARSB;ARSB,TSS200;1stExon;5'UTR
cg20986665,0.27,0.00446498348,0.851,1.000,chr1,22552245,,
cg21835622,-0.21,0.00446597597,0.851,1.000,chr5,146833431,DPYSL3,TSS200
cg27422060,0.16,0.004466075222,0.851,1.000,chr18,37255393,MIR5583-1;LINC00669,TSS1500;Body
cg03651726,0.36,0.004466715437,0.851,1.000,chr17,78896294,RPTOR;RPTOR,Body;Body
cg02337583,0.36,0.004467567786,0.851,1.000,chr1,203763498,ZC3H11A,TSS1500
cg16052198,0.40,0.004468399668,0.851,1.000,chr19,52264411,FPR2,TSS200
cg21008129,0.25,0.004468551505,0.851,1.000,chr15,65864617,HACD3,Body
cg10043085,0.21,0.004468821744,0.851,1.000,chr7,6713420,,
cg17692879,-0.81,0.004469020608,0.851,1.000,chr1,32314458,,
cg07129333,0.24,0.004469837917,0.851,1.000,chr3,126073233,KLF15,5'UTR
cg11673660,0.20,0.004472313808,0.851,1.000,chr7,115222973,,
cg15015917,0.34,0.004472314522,0.851,1.000,chr19,39402823,CCER2,TSS200
cg03598662,0.19,0.004472515733,0.851,1.000,chr11,61187408,CPSF7;CPSF7;CPSF7;CPSF7;CPSF7;CPSF7,ExonBnd;ExonBnd;ExonBnd;Body;Body;Body
cg05195067,-0.78,0.004475176997,0.851,1.000,chr10,102509038,PAX2;PAX2;PAX2;PAX2;PAX2,Body;Body;Body;Body;Body
cg12254583,0.24,0.004475426831,0.851,1.000,chr13,79574024,,
cg03745372,0.52,0.004476506879,0.851,1.000,chr3,57197870,IL17RD,Body
cg13179541,0.33,0.00447797422,0.851,1.000,chr4,142219074,,
cg00085403,-0.17,0.004480144935,0.851,1.000,chr1,144932207,PDE4DIP;PDE4DIP;PDE4DIP,TSS200;Body;Body
cg10645309,-0.36,0.004481237542,0.851,1.000,chr18,43021587,SLC14A2-AS1;SLC14A2,Body;5'UTR
cg11512280,0.41,0.004481841545,0.851,1.000,chr5,134368682,PITX1,Body
cg14858188,0.33,0.004481847605,0.851,1.000,chr1,206234203,,
cg02681571,0.44,0.004483055404,0.851,1.000,chr6,2377360,GMDS-AS1,Body
cg09428623,0.22,0.004484889851,0.851,1.000,chr2,68480128,PPP3R1,TSS1500
cg23839547,0.30,0.004485554958,0.851,1.000,chr10,3200387,PITRM1;PITRM1;PITRM1,Body;Body;Body
cg04028167,0.35,0.004486813234,0.851,1.000,chr12,76107548,,
cg09967749,0.23,0.004488189133,0.851,1.000,chr10,95652671,SLC35G1;SLC35G1,TSS1500;TSS1500
cg17383262,-0.40,0.004492131062,0.851,1.000,chr10,106034917,GSTO2;GSTO2;GSTO2;GSTO2;GSTO2;GSTO2,5'UTR;5'UTR;1stExon;1stExon;Body;Body
cg19739542,0.20,0.004492463675,0.851,1.000,chr15,101747949,CHSY1,Body
cg25431838,0.21,0.004492599502,0.851,1.000,chr20,9820575,PAK7;PAK7,TSS1500;TSS1500
cg14542012,0.33,0.004493265708,0.851,1.000,chr17,48385236,,
cg13133961,0.74,0.004493936711,0.851,1.000,chr6,36355488,ETV7,TSS200
cg13796823,0.42,0.004494396882,0.851,1.000,chr6,130686592,,
cg16744320,-0.34,0.004495668616,0.851,1.000,chr19,2810501,THOP1,Body
cg20389772,0.26,0.004495707673,0.851,1.000,chr2,7034132,RSAD2,Body
cg07486785,0.47,0.004496096637,0.851,1.000,chr7,12150927,,
cg17866067,0.26,0.004497064496,0.851,1.000,chr19,18371406,KIAA1683;KIAA1683;KIAA1683,Body;Body;Body
cg19454081,0.26,0.004497488565,0.851,1.000,chr7,152593563,,
cg05959128,-0.33,0.004498570458,0.851,1.000,chr20,49290230,FAM65C;FAM65C,Body;Body
cg15572235,0.61,0.004499469521,0.851,1.000,chr7,5183992,,
cg27661952,-0.43,0.004500489321,0.851,1.000,chr10,50951269,OGDHL;OGDHL;OGDHL,Body;Body;Body
cg17443440,-0.29,0.004500894136,0.851,1.000,chr10,87373441,GRID1,Body
cg09243824,-0.45,0.004501056101,0.851,1.000,chr19,48217675,EHD2,5'UTR
cg02427926,-0.44,0.004501760487,0.851,1.000,chr16,49372246,,
cg11076902,0.37,0.004501978338,0.851,1.000,chr11,78974086,ODZ4,5'UTR
cg00993824,-0.19,0.004502352159,0.851,1.000,chr1,67773175,IL12RB2;IL12RB2,5'UTR;1stExon
cg26166618,-0.28,0.00450254676,0.851,1.000,chr11,63278738,LGALS12;LGALS12;LGALS12;LGALS12;LGALS12,Body;Body;Body;Body;Body
cg11961918,0.25,0.004503315125,0.851,1.000,chr7,94295627,PEG10;PEG10,3'UTR;3'UTR
cg07588358,-0.36,0.004503734074,0.851,1.000,chr12,132514305,SNORA49;EP400,TSS1500;Body
cg09052738,-0.41,0.004504014492,0.851,1.000,chr7,5433286,TNRC18,Body
cg11555257,0.21,0.004504155253,0.851,1.000,chr8,145906589,,
cg10627354,-0.32,0.00450446724,0.851,1.000,chr21,37506434,CBR3,TSS1500
cg13072597,0.26,0.004506002215,0.851,1.000,chr5,153845948,,
cg03888223,0.27,0.004509681382,0.851,1.000,chr13,51633010,GUCY1B2,Body
cg24154336,-0.42,0.00450986707,0.851,1.000,chr11,64659044,MIR192;MIR194-2,TSS1500;TSS200
cg09196186,-0.24,0.004511104673,0.851,1.000,chr9,136010195,RALGDS,Body
cg01909681,0.37,0.004511162402,0.851,1.000,chr1,42550741,,
cg01397968,-0.29,0.004511574666,0.851,1.000,chr3,111831279,C3orf52;MIR567,Body;TSS1500
cg10405075,0.25,0.004512259736,0.851,1.000,chr16,79463964,,
cg08066500,0.17,0.004512380311,0.851,1.000,chr3,2406280,CNTN4,5'UTR
cg17920789,0.19,0.004515038363,0.851,1.000,chr13,47152525,LRCH1;LRCH1;LRCH1,Body;Body;Body
cg03983834,0.25,0.004515470742,0.851,1.000,chr7,77167521,PTPN12;PTPN12;PTPN12,Body;5'UTR;5'UTR
cg26933403,-0.30,0.004516595278,0.851,1.000,chr7,90870104,,
cg07259905,0.27,0.00451690961,0.851,1.000,chr12,43078495,,
