"Excel Table 4: Differentially methylatied positions (p < 0.05) within the Bangladesh 850K study. Models adjusted for age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg18529846,-0.46,0.008,1.00,1.00,chr14,23057979,DAD1,1stExon
cg15213500,0.34,0.008,1.00,1.00,chr8,102550781,GRHL2,Body
cg11692756,-0.56,0.008,1.00,1.00,chr7,158863262,VIPR2;VIPR2;VIPR2;VIPR2,Body;Body;Body;Body
cg07014891,-0.31,0.008,1.00,1.00,chr10,81964234,ANXA11;ANXA11;ANXA11;ANXA11;ANXA11;ANXA11;ANXA11,1stExon;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg02761198,-0.28,0.008,1.00,1.00,chr9,73099575,,
cg27387030,-0.79,0.008,1.00,1.00,chr1,203320541,FMOD,TSS1500
cg21037892,0.36,0.008,1.00,1.00,chr2,96874728,STARD7,TSS200
cg22742943,-0.35,0.008,1.00,1.00,chr2,96873312,STARD7,Body
cg03154412,-0.28,0.008,1.00,1.00,chr1,9351985,SPSB1,TSS1500
cg18860847,-0.23,0.008,1.00,1.00,chr15,72103457,NR2E3;NR2E3,Body;Body
cg06365016,0.37,0.008,1.00,1.00,chr12,130821453,PIWIL1,TSS1500
cg07660663,0.28,0.008,1.00,1.00,chr8,117886887,RAD21;RAD21,1stExon;5'UTR
cg06561216,0.36,0.008,1.00,1.00,chr7,44925251,PURB,TSS1500
cg01856692,-0.48,0.008,1.00,1.00,chr10,6441379,,
cg14259980,-0.36,0.008,1.00,1.00,chr17,27992591,SSH2;SSH2,Body;Body
cg13573244,-0.32,0.008,1.00,1.00,chr9,140441854,PNPLA7;PNPLA7,Body;Body
cg27332243,-0.32,0.008,1.00,1.00,chr1,154842767,KCNN3,TSS200
cg18811155,-0.33,0.008,1.00,1.00,chr9,19161909,,
cg00789427,-0.36,0.008,1.00,1.00,chr19,56631288,ZNF787,5'UTR
cg08947894,-0.25,0.008,1.00,1.00,chr1,155044345,,
cg21821990,-0.53,0.008,1.00,1.00,chr11,64795449,SNX15;SNX15,Body;Body
cg18570947,0.27,0.008,1.00,1.00,chr19,11546114,CCDC151;PRKCSH;PRKCSH,TSS200;TSS200;TSS200
cg10746244,-0.36,0.008,1.00,1.00,chr22,45044961,,
cg01100525,-0.37,0.008,1.00,1.00,chr7,44083715,DBNL;DBNL;DBNL,TSS1500;TSS1500;TSS1500
cg13775463,-0.36,0.008,1.00,1.00,chr7,30960837,AQP1;AQP1;AQP1;AQP1,Body;TSS1500;TSS1500;TSS200
cg10549496,-0.36,0.008,1.00,1.00,chr2,86348457,PTCD3,Body
cg27219399,-0.27,0.008,1.00,1.00,chr15,67835830,MAP2K5;MAP2K5,Body;Body
cg25703604,-0.30,0.008,1.00,1.00,chr1,112056275,TMIGD3;TMIGD3,Body;Body
cg09170513,-0.27,0.008,1.00,1.00,chr22,45067941,PRR5;PRR5,5'UTR;5'UTR
cg27313044,-0.28,0.008,1.00,1.00,chr8,99903985,,
cg25177224,0.37,0.008,1.00,1.00,chr13,75839046,,
cg01761763,-0.40,0.008,1.00,1.00,chr15,60033834,,
cg21502834,-0.35,0.008,1.00,1.00,chr6,50784944,TFAP2B,TSS1500
cg22785672,-0.31,0.008,1.00,1.00,chr7,44083650,DBNL;DBNL;DBNL,TSS1500;TSS1500;TSS1500
cg25246421,-0.30,0.008,1.00,1.00,chr7,54932671,,
cg17087698,-0.36,0.008,1.00,1.00,chr6,158881629,TULP4;TULP4,Body;Body
cg05383328,-0.37,0.008,1.00,1.00,chr12,123471521,PITPNM2,Body
cg17550513,0.38,0.008,1.00,1.00,chr4,170581706,CLCN3;CLCN3;CLCN3;CLCN3,Body;Body;Body;Body
cg18185174,-0.33,0.008,1.00,1.00,chr3,107815580,,
cg10665110,0.30,0.008,1.00,1.00,chr2,44706808,CAMKMT,Body
cg20446176,-0.66,0.008,1.00,1.00,chr17,6922932,MIR497HG,Body
cg03702533,-0.23,0.008,1.00,1.00,chr15,77830579,,
cg15130211,-0.21,0.008,1.00,1.00,chr3,128276056,,
cg19115656,0.35,0.008,1.00,1.00,chr3,134204268,ANAPC13;ANAPC13;CEP63;CEP63;CEP63;ANAPC13;CEP63,5'UTR;Body;TSS1500;TSS1500;TSS1500;Body;TSS1500
cg13356899,-0.36,0.008,1.00,1.00,chr14,81453934,TSHR;TSHR;TSHR,Body;Body;Body
cg08460812,-0.22,0.008,1.00,1.00,chr4,109087419,LOC641518;LEF1;LEF1;LEF1;LEF1,TSS1500;Body;Body;Body;Body
cg18886245,-0.42,0.008,1.00,1.00,chr6,50792868,TFAP2B,Body
cg17035698,0.34,0.008,1.00,1.00,chr5,180258852,LOC729678,Body
cg06959064,-0.35,0.008,1.00,1.00,chr16,81538331,CMIP;CMIP,Body;Body
cg17563235,0.37,0.008,1.00,1.00,chr3,54157725,CACNA2D3,Body
cg21089380,-0.47,0.008,1.00,1.00,chr1,203320659,FMOD;FMOD,TSS200;TSS200
cg11306767,-0.46,0.008,1.00,1.00,chr5,95153995,GLRX;GLRX,Body;Body
cg11124350,-0.29,0.008,1.00,1.00,chr7,1251125,,
cg24004550,-0.30,0.008,1.00,1.00,chr5,65163106,,
cg27413008,-0.31,0.008,1.00,1.00,chr16,28519597,IL27,TSS1500
cg03957109,-0.55,0.008,1.00,1.00,chr15,60654693,ANXA2;ANXA2;ANXA2;ANXA2,Body;Body;Body;Body
cg06912623,-0.27,0.008,1.00,1.00,chr1,224781135,,
cg00591333,-0.52,0.008,1.00,1.00,chr17,79109910,AATK,Body
cg16811321,-0.25,0.008,1.00,1.00,chr1,57376512,C8A,Body
cg19453818,-0.32,0.008,1.00,1.00,chr7,116139374,CAV2;CAV2,TSS200;TSS200
cg22719586,0.31,0.008,1.00,1.00,chr9,140099722,NDOR1;NDOR1;TMEM203;NDOR1;NDOR1,TSS1500;TSS1500;1stExon;TSS1500;TSS1500
cg03298834,-0.34,0.008,1.00,1.00,chr6,29945437,HCG9,Body
cg16028117,0.46,0.008,1.00,1.00,chr3,11348436,ATG7;ATG7;ATG7,Body;Body;Body
cg13053302,-0.28,0.008,1.00,1.00,chr5,71435267,MAP1B,Body
cg11621586,-1.37,0.008,1.00,1.00,chr10,70884670,VPS26A;VPS26A,Body;Body
cg16036820,-0.36,0.008,1.00,1.00,chr6,11344667,NEDD9;NEDD9,5'UTR;Body
cg03741458,0.50,0.008,1.00,1.00,chr2,200468445,,
cg12639560,-0.36,0.008,1.00,1.00,chr12,119555350,SRRM4,Body
cg00158333,-0.29,0.008,1.00,1.00,chr17,47075855,IGF2BP1;IGF2BP1,Body;Body
cg18166144,-0.36,0.008,1.00,1.00,chr10,129845375,PTPRE;PTPRE,Body;TSS1500
cg21825848,-0.29,0.008,1.00,1.00,chr2,164657835,,
cg13812230,-0.32,0.008,1.00,1.00,chr12,57915555,MBD6;DDIT3,TSS1500;TSS1500
cg26565544,-0.38,0.008,1.00,1.00,chr7,101361527,,
cg02146462,-0.34,0.008,1.00,1.00,chr17,2757523,RAP1GAP2;RAP1GAP2,Body;Body
cg20634798,-0.47,0.008,1.00,1.00,chr1,152595351,LCE3A,1stExon
cg18458904,0.39,0.008,1.00,1.00,chr14,65450601,CHURC1-FNTB;CHURC1-FNTB,Body;Body
cg20680163,-0.32,0.008,1.00,1.00,chr8,145033743,PLEC1;PLEC1,Body;Body
cg15083015,0.49,0.008,1.00,1.00,chr11,20625714,SLC6A5,Body
cg16886581,-0.37,0.008,1.00,1.00,chr11,89867637,NAALAD2,TSS200
cg07311631,-0.30,0.008,1.00,1.00,chr1,246160640,SMYD3;SMYD3,Body;Body
cg10249997,0.35,0.008,1.00,1.00,chr11,130318055,ADAMTS15,TSS1500
cg26987645,-0.66,0.008,1.00,1.00,chr1,203320386,FMOD,TSS200
cg22067795,0.35,0.008,1.00,1.00,chr2,174829788,SP3;SP3,TSS1500;Body
cg13199429,-0.73,0.008,1.00,1.00,chr14,63670711,RHOJ,TSS1500
cg18958202,-0.28,0.008,1.00,1.00,chr2,24240178,MFSD2B,Body
cg25730031,-0.30,0.008,1.00,1.00,chr3,101039693,IMPG2,TSS1500
cg17574010,-0.32,0.008,1.00,1.00,chr2,214054376,,
cg11317199,-0.43,0.008,1.00,1.00,chr9,100850391,TRIM14;TRIM14;TRIM14;TRIM14,Body;Body;Body;Body
cg04075973,-0.37,0.008,1.00,1.00,chr11,118781608,BCL9L;BCL9L,1stExon;5'UTR
cg22311510,-0.44,0.008,1.00,1.00,chr11,60050143,MS4A4A;MS4A4A;MS4A4A,Body;1stExon;5'UTR
cg25089365,-0.33,0.008,1.00,1.00,chr1,24974498,SRRM1;SRRM1;SRRM1,Body;Body;Body
cg09391949,-0.28,0.008,1.00,1.00,chr16,87730651,JPH3,3'UTR
cg15457998,-0.22,0.008,1.00,1.00,chr1,48153833,,
cg18406010,-0.27,0.008,1.00,1.00,chr14,51137626,,
cg06603074,-0.26,0.008,1.00,1.00,chr18,60192893,ZCCHC2,Body
cg01466678,0.38,0.008,1.00,1.00,chr16,58497395,NDRG4;NDRG4;NDRG4,TSS1500;TSS1500;TSS200
cg18853490,-0.36,0.008,1.00,1.00,chr1,239882840,CHRM3,5'UTR
cg20528338,-0.43,0.008,1.00,1.00,chr18,21976748,OSBPL1A,5'UTR
cg07432242,-0.33,0.008,1.00,1.00,chr8,64304563,,
cg05394663,0.37,0.008,1.00,1.00,chr1,228248785,WNT3A,3'UTR
cg17434309,0.42,0.008,1.00,1.00,chr11,2161079,INS-IGF2;IGF2AS;IGF2;IGF2;IGF2AS;IGF2,Body;TSS1500;Body;5'UTR;TSS1500;TSS1500
cg10573386,0.73,0.008,1.00,1.00,chr3,48700375,CELSR3,TSS200
cg27550511,-0.91,0.008,1.00,1.00,chr19,47139496,,
cg17034959,-0.22,0.008,1.00,1.00,chr12,132321329,MMP17,Body
cg13376158,0.29,0.008,1.00,1.00,chr17,73128023,NT5C,TSS200
cg26841013,0.50,0.008,1.00,1.00,chr1,228248013,WNT3A,3'UTR
cg14530666,-0.38,0.008,1.00,1.00,chr3,68295949,FAM19A1;FAM19A1,Body;Body
cg05706800,-0.33,0.008,1.00,1.00,chr17,31157780,MYO1D;MYO1D;MYO1D,Body;Body;Body
cg26656139,-0.24,0.008,1.00,1.00,chr12,124973211,NCOR2;NCOR2;NCOR2,Body;Body;Body
cg20699780,-0.37,0.008,1.00,1.00,chr17,935017,ABR;ABR;ABR,Body;Body;Body
cg19114570,0.37,0.008,1.00,1.00,chr8,101965403,YWHAZ;YWHAZ;YWHAZ,5'UTR;TSS1500;TSS200
cg23680900,-0.32,0.008,1.00,1.00,chr15,75017924,CYP1A1,TSS200
cg22440573,-0.22,0.008,1.00,1.00,chr1,3163985,PRDM16;PRDM16,Body;Body
cg25168653,-0.25,0.008,1.00,1.00,chr8,134898564,LOC101927822,TSS200
cg09225861,-0.35,0.008,1.00,1.00,chr11,65069680,,
cg03380964,-0.20,0.008,1.00,1.00,chr4,152967221,,
cg06479653,0.30,0.008,1.00,1.00,chr18,10525737,NAPG,TSS200
cg22495058,-0.23,0.008,1.00,1.00,chr2,11752373,GREB1,Body
cg17258228,-0.41,0.008,1.00,1.00,chr6,135376695,HBS1L;HBS1L;HBS1L,TSS1500;TSS1500;TSS1500
cg14234406,-0.22,0.008,1.00,1.00,chr8,145028103,PLEC1;PLEC1;PLEC1,Body;Body;TSS200
cg04811762,-0.26,0.008,1.00,1.00,chr6,150039439,LATS1,TSS200
cg22510037,0.33,0.008,1.00,1.00,chr12,113772128,SLC24A6,5'UTR
cg02529842,-0.32,0.008,1.00,1.00,chr7,49283362,,
cg04017943,-0.46,0.008,1.00,1.00,chr2,53437876,,
cg01382649,0.53,0.008,1.00,1.00,chr15,42263914,EHD4,Body
cg24927974,-0.24,0.008,1.00,1.00,chr7,35078269,DPY19L1,TSS1500
cg05748047,-0.42,0.008,1.00,1.00,chr1,19989665,,
cg07269647,-0.31,0.008,1.00,1.00,chr10,129687999,CLRN3,Body
cg17187183,0.29,0.008,1.00,1.00,chr4,55093834,PDGFRA,TSS1500
cg01401641,-0.24,0.008,1.00,1.00,chr19,31839171,TSHZ3,Body
cg27417560,-0.35,0.008,1.00,1.00,chr7,148272659,,
cg01741372,-0.60,0.008,1.00,1.00,chr11,783889,,
cg15151193,0.48,0.008,1.00,1.00,chr3,53194698,PRKCD;PRKCD,TSS1500;TSS1500
cg09276451,-0.29,0.008,1.00,1.00,chr16,4421603,VASN;CORO7,TSS1500;Body
cg26912412,0.34,0.008,1.00,1.00,chr17,7080427,ASGR1,Body
cg25443920,-0.30,0.008,1.00,1.00,chr5,38734671,OSMR-AS1,Body
cg17524265,-0.89,0.008,1.00,1.00,chr8,144659883,NAPRT1,Body
cg23509665,0.56,0.008,1.00,1.00,chr7,158293697,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body
cg19754180,-0.35,0.008,1.00,1.00,chr5,1362700,,
cg16532016,0.31,0.008,1.00,1.00,chr10,50887058,C10orf53;C10orf53,TSS1500;TSS1500
cg16619991,-0.27,0.008,1.00,1.00,chr5,52096811,ITGA1;PELO,Body;Body
cg15559764,-0.29,0.008,1.00,1.00,chr2,55709466,,
cg05613718,-0.40,0.008,1.00,1.00,chr7,38355100,,
cg21870545,-0.31,0.008,1.00,1.00,chr1,29213106,EPB41;EPB41;EPB41;EPB41;EPB41,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg19380303,0.27,0.008,1.00,1.00,chr15,90172193,KIF7,Body
cg25292745,0.32,0.008,1.00,1.00,chr15,85873529,,
cg00677217,0.43,0.008,1.00,1.00,chr4,3747401,,
cg16400969,-0.27,0.008,1.00,1.00,chr6,25428074,LRRC16A;LRRC16A,Body;Body
cg27237814,-0.28,0.008,1.00,1.00,chr6,30860014,DDR1;DDR1;DDR1,Body;Body;Body
cg12745160,0.73,0.008,1.00,1.00,chr17,7975779,,
cg05196366,0.35,0.008,1.00,1.00,chr16,3239155,,
cg22812545,-0.43,0.008,1.00,1.00,chr10,75645842,,
cg26651782,0.44,0.008,1.00,1.00,chr19,51505779,KLK9;KLK8;KLK8;KLK8;KLK8,3'UTR;TSS1500;TSS1500;TSS1500;TSS1500
cg25716691,-0.61,0.008,1.00,1.00,chr2,45398104,,
cg10652551,-0.29,0.008,1.00,1.00,chr1,150080932,VPS45;VPS45;VPS45;VPS45;VPS45,Body;Body;Body;Body;Body
cg06749269,-0.23,0.008,1.00,1.00,chr1,9065505,SLC2A7,Body
cg10216111,-0.29,0.008,1.00,1.00,chr2,43298734,,
cg22232915,-0.36,0.008,1.00,1.00,chr6,99913117,USP45,Body
cg25036498,-0.21,0.008,1.00,1.00,chr9,38047840,SHB,Body
cg24127101,0.31,0.008,1.00,1.00,chr8,26149548,PPP2R2A,Body
cg05705596,-0.39,0.008,1.00,1.00,chr11,47749285,FNBP4,Body
cg11291003,-0.35,0.008,1.00,1.00,chr5,134526241,,
cg07460992,-0.39,0.008,1.00,1.00,chr16,87525178,ZCCHC14,Body
cg17959970,0.46,0.008,1.00,1.00,chr6,10383164,,
cg23631556,-0.26,0.008,1.00,1.00,chr7,157340507,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body
cg23702848,-0.22,0.008,1.00,1.00,chr14,104172109,XRCC3;XRCC3;XRCC3,Body;Body;Body
cg22160883,-0.24,0.008,1.00,1.00,chr5,138609222,MATR3;SNHG4,TSS1500;TSS1500
cg26095596,0.32,0.008,1.00,1.00,chr20,42077751,,
cg17745803,-0.31,0.008,1.00,1.00,chr6,29631321,MOG;MOG;MOG;MOG;MOG;MOG;MOG;MOG;MOG;MOG;MOG,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg08256357,-0.28,0.008,1.00,1.00,chr9,127230927,,
cg23227291,-0.33,0.008,1.00,1.00,chr3,123601558,MYLK;MYLK;MYLK;MYLK,5'UTR;5'UTR;5'UTR;5'UTR
cg15931921,-0.49,0.008,1.00,1.00,chr6,170597588,DLL1,Body
cg27301607,-0.32,0.008,1.00,1.00,chr3,14461446,SLC6A6;SLC6A6;SLC6A6;SLC6A6,5'UTR;5'UTR;Body;Body
cg15007972,0.25,0.008,1.00,1.00,chr20,60076206,CDH4;CDH4,Body;Body
cg21954932,-0.32,0.008,1.00,1.00,chr1,220392177,RAB3GAP2,Body
cg14669275,-0.32,0.008,1.00,1.00,chr14,61805337,PRKCH,Body
cg09529138,-0.38,0.008,1.00,1.00,chr7,130419792,KLF14,TSS1500
cg18248284,-0.28,0.008,1.00,1.00,chr19,13215151,LYL1,TSS1500
cg16698281,-0.33,0.008,1.00,1.00,chr16,89202896,ACSF3;ACSF3;ACSF3,Body;Body;Body
cg07083307,-0.27,0.008,1.00,1.00,chr19,44108018,,
cg05226335,-0.40,0.008,1.00,1.00,chr11,70253499,CTTN;CTTN,Body;Body
cg11788586,-0.29,0.008,1.00,1.00,chr7,136606294,CHRM2;CHRM2;CHRM2;CHRM2;CHRM2;CHRM2;CHRM2;CHRM2,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg19843271,-0.38,0.008,1.00,1.00,chr11,116644707,BUD13;BUD13,TSS1500;TSS1500
cg12563839,0.27,0.008,1.00,1.00,chr14,91580507,C14orf159;C14orf159;C14orf159;C14orf159;C14orf159;C14orf159;C14orf159;C14orf159;C14orf159,1stExon;1stExon;5'UTR;1stExon;5'UTR;5'UTR;TSS1500;1stExon;5'UTR
cg19385725,0.37,0.008,1.00,1.00,chr18,21166173,NPC1,Body
cg14920334,0.26,0.008,1.00,1.00,chr12,4829827,GALNT8;GALNT8,1stExon;5'UTR
cg08764163,0.41,0.008,1.00,1.00,chr5,63258768,HTR1A,TSS1500
cg17877566,-0.35,0.008,1.00,1.00,chr17,46048946,CDK5RAP3,Body
cg03025061,-0.26,0.008,1.00,1.00,chr8,109261275,EIF3E,TSS1500
cg18469458,-0.28,0.008,1.00,1.00,chr15,62535783,,
cg14569812,-0.33,0.008,1.00,1.00,chr21,44515308,U2AF1;U2AF1;U2AF1,Body;Body;Body
cg27443377,-0.39,0.008,1.00,1.00,chr3,132843738,TMEM108;TMEM108;TMEM108;TMEM108,1stExon;5'UTR;5'UTR;5'UTR
cg15416233,0.37,0.008,1.00,1.00,chr10,102505266,PAX2;PAX2;PAX2;PAX2;PAX2,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg05727666,-0.77,0.008,1.00,1.00,chr1,67328909,WDR78;WDR78,Body;Body
cg04945557,-0.32,0.008,1.00,1.00,chr7,2557319,LFNG;LFNG,Body;TSS200
cg16053299,-0.26,0.008,1.00,1.00,chr16,30492931,ITGAL;ITGAL,Body;Body
cg05483252,-0.46,0.008,1.00,1.00,chr3,19988132,RAB5A,TSS1500
cg22344549,-0.60,0.008,1.00,1.00,chr6,138777395,NHSL1;NHSL1,Body;Body
cg12087468,0.36,0.008,1.00,1.00,chr10,111217221,,
cg15665400,0.41,0.008,1.00,1.00,chr2,133428652,LYPD1;LYPD1,TSS200;5'UTR
cg00530093,-0.28,0.008,1.00,1.00,chr10,131820725,,
cg05152974,-0.26,0.008,1.00,1.00,chr14,101970659,,
cg19311206,-0.39,0.008,1.00,1.00,chr18,20084992,,
cg15387636,-0.26,0.008,1.00,1.00,chr3,81783678,GBE1,Body
cg14364447,0.31,0.008,1.00,1.00,chr6,73973107,KHDC1,TSS1500
cg16907566,-0.22,0.008,1.00,1.00,chr8,121136534,COL14A1,TSS1500
cg01427597,0.26,0.008,1.00,1.00,chr19,35466189,,
cg21631583,0.35,0.008,1.00,1.00,chr3,15247517,DVWA;CAPN7,TSS200;TSS1500
cg01906475,-0.32,0.008,1.00,1.00,chr12,104400793,GLT8D2,Body
cg26482905,-0.44,0.008,1.00,1.00,chr19,47538531,NPAS1,Body
cg12987041,-0.25,0.008,1.00,1.00,chr17,739908,NXN;NXN,Body;Body
cg15045943,0.30,0.008,1.00,1.00,chr5,171614719,STK10,Body
cg22605643,-0.29,0.008,1.00,1.00,chr1,163039012,RGS4;RGS4;RGS4;RGS4,1stExon;Body;TSS200;5'UTR
cg09547990,-0.39,0.008,1.00,1.00,chr9,132931107,,
cg06869292,-1.32,0.008,1.00,1.00,chr1,182038423,,
cg20598190,-0.42,0.008,1.00,1.00,chr2,240866924,,
cg18007049,-0.30,0.008,1.00,1.00,chr17,31617566,ACCN1;ACCN1,Body;Body
cg10972821,0.31,0.008,1.00,1.00,chr17,55163212,AKAP1,5'UTR
cg16619378,-0.33,0.008,1.00,1.00,chr17,14207530,HS3ST3B1;MGC12916,Body;Body
cg14190534,-0.33,0.008,1.00,1.00,chr14,90848416,,
cg22836912,-0.34,0.008,1.00,1.00,chr19,58099109,ZIK1,Body
cg21622381,-0.37,0.008,1.00,1.00,chr5,6348863,,
cg03763950,-0.33,0.008,1.00,1.00,chr1,211750839,SLC30A1,Body
cg03578473,-0.29,0.008,1.00,1.00,chr2,182546504,NEUROD1,TSS1500
cg06723792,-0.88,0.008,1.00,1.00,chr2,73340326,RAB11FIP5,TSS200
cg02232744,0.31,0.008,1.00,1.00,chr18,48122326,MAPK4;MAPK4;MAPK4,5'UTR;5'UTR;5'UTR
cg19811915,0.27,0.008,1.00,1.00,chr10,73648873,,
cg18390816,-0.37,0.008,1.00,1.00,chr1,209921031,,
cg18494668,-0.30,0.008,1.00,1.00,chr17,873619,NXN,Body
cg19286686,-0.27,0.008,1.00,1.00,chr2,158731699,ACVR1;ACVR1,5'UTR;TSS200
cg10370540,-0.41,0.008,1.00,1.00,chr10,1195844,,
cg05925497,-0.31,0.008,1.00,1.00,chr11,100734094,FLJ32810,Body
cg25319365,-0.39,0.008,1.00,1.00,chr20,31921062,,
cg23926598,-0.29,0.008,1.00,1.00,chr2,47406858,,
cg19672271,0.74,0.008,1.00,1.00,chr4,103940878,NHEDC1;NHEDC1,TSS200;TSS200
cg01725586,0.46,0.008,1.00,1.00,chr2,131513735,FAM123C;FAM123C;FAM123C;FAM123C,5'UTR;TSS200;5'UTR;TSS200
cg02939078,-0.49,0.008,1.00,1.00,chr20,61489595,TCFL5,Body
cg15043341,-0.21,0.008,1.00,1.00,chr15,101499448,LRRK1,Body
cg24655022,-0.24,0.008,1.00,1.00,chr12,48224136,,
cg22801868,1.38,0.009,1.00,1.00,chr3,182817454,MCCC1;MCCC1;MCCC1;MCCC1,TSS1500;TSS200;TSS200;TSS200
cg14874256,-0.30,0.009,1.00,1.00,chr7,24805202,,
cg11359210,0.50,0.009,1.00,1.00,chr5,63802280,RGS7BP,TSS200
cg02030913,0.35,0.009,1.00,1.00,chr6,31515391,NFKBIL1;NFKBIL1;ATP6V1G2;NFKBIL1;NFKBIL1;NFKBIL1;ATP6V1G2;NFKBIL1,5'UTR;5'UTR;TSS1500;1stExon;1stExon;5'UTR;TSS1500;5'UTR
cg26935338,-0.26,0.009,1.00,1.00,chr16,10857602,NUBP1;NUBP1,Body;Body
cg13425174,0.34,0.009,1.00,1.00,chr6,35265568,DEF6,TSS200
cg10766174,-0.63,0.009,1.00,1.00,chr11,61248818,C11orf66;C11orf66,5'UTR;5'UTR
cg02043994,-0.25,0.009,1.00,1.00,chr6,15244878,,
cg04220482,-0.30,0.009,1.00,1.00,chr8,63952370,GGH,TSS1500
cg10039174,-0.42,0.009,1.00,1.00,chr2,132232564,TUBA3D,TSS1500
cg17738628,-0.27,0.009,1.00,1.00,chr15,67155520,,
cg12442434,-0.28,0.009,1.00,1.00,chr17,76662455,,
cg08389554,-0.32,0.009,1.00,1.00,chr11,102459682,MMP20,Body
cg03519547,0.36,0.009,1.00,1.00,chr9,96827917,PTPDC1;PTPDC1,Body;Body
cg16599006,-0.32,0.009,1.00,1.00,chr21,20269456,,
cg08122156,-0.53,0.009,1.00,1.00,chr11,7457955,SYT9,Body
cg12553083,-0.36,0.009,1.00,1.00,chr1,108492681,VAV3,Body
cg25162889,-0.32,0.009,1.00,1.00,chr14,105132025,,
cg24628678,-0.31,0.009,1.00,1.00,chr4,31920739,,
cg10310642,-0.33,0.009,1.00,1.00,chr2,74104385,,
cg23578243,-0.24,0.009,1.00,1.00,chr17,46652864,HOXB3,TSS1500
cg23825570,-0.33,0.009,1.00,1.00,chr12,42633508,YAF2;YAF2;YAF2;YAF2;YAF2,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg23438932,-0.29,0.009,1.00,1.00,chr3,119856512,,
cg02511796,0.45,0.009,1.00,1.00,chr12,53893593,TARBP2;TARBP2;MAP3K12;MAP3K12,TSS1500;TSS1500;TSS200;TSS200
cg18293437,-0.30,0.009,1.00,1.00,chr20,3055544,,
cg04995157,-0.37,0.009,1.00,1.00,chr1,42255618,HIVEP3;HIVEP3,5'UTR;5'UTR
cg25759366,-0.48,0.009,1.00,1.00,chr6,30526264,PRR3;PRR3;GNL1,Body;Body;TSS1500
cg03331238,-0.32,0.009,1.00,1.00,chr5,176329724,,
cg06123581,-0.29,0.009,1.00,1.00,chr12,67428118,,
cg23194912,-0.34,0.009,1.00,1.00,chr2,3934048,,
cg08527343,-0.32,0.009,1.00,1.00,chr9,111809591,MIR32;TMEM245,TSS1500;Body
cg09194436,0.30,0.009,1.00,1.00,chr14,74551682,LIN52;ALDH6A1,1stExon;TSS1500
cg16432022,-0.43,0.009,1.00,1.00,chr1,209921129,,
cg19344315,-0.30,0.009,1.00,1.00,chr6,16669649,ATXN1;ATXN1,5'UTR;5'UTR
cg03221779,-0.24,0.009,1.00,1.00,chr14,99897083,SETD3;SETD3,Body;Body
cg22100363,-1.54,0.009,1.00,1.00,chr1,182038433,,
cg04534037,-0.37,0.009,1.00,1.00,chr2,170482400,PPIG,Body
cg16290275,-0.25,0.009,1.00,1.00,chr1,208042910,,
cg11358634,0.38,0.009,1.00,1.00,chr11,67159532,RAD9A,1stExon
cg13323825,0.34,0.009,1.00,1.00,chr5,10307831,CMBL;CMBL,5'UTR;1stExon
cg13671249,-0.83,0.009,1.00,1.00,chr6,27806141,HIST1H2BN;HIST1H2AK,TSS1500;TSS200
cg13149129,-0.34,0.009,1.00,1.00,chr14,59159353,,
cg02609279,0.42,0.009,1.00,1.00,chr2,182325952,ITGA4,Body
cg18971529,0.62,0.009,1.00,1.00,chr21,30391563,RWDD2B,1stExon
cg18799399,-0.33,0.009,1.00,1.00,chr12,58087353,OS9;OS9;OS9;OS9,TSS1500;TSS1500;TSS1500;TSS1500
cg27039662,0.41,0.009,1.00,1.00,chr8,73163696,,
cg16290737,-0.39,0.009,1.00,1.00,chr14,93389246,CHGA,TSS200
cg03043804,-0.83,0.009,1.00,1.00,chr14,96152706,TCL1B;TCL1B,TSS200;TSS200
cg15417641,-0.49,0.009,1.00,1.00,chr3,53700141,CACNA1D;CACNA1D;CACNA1D,Body;Body;Body
cg26109145,-0.55,0.009,1.00,1.00,chr17,79045877,BAIAP2;BAIAP2;BAIAP2;BAIAP2,Body;Body;Body;Body
cg02584939,0.27,0.009,1.00,1.00,chr1,55248099,TTC22,Body
cg04322162,-0.30,0.009,1.00,1.00,chr2,189315917,GULP1,5'UTR
cg16597406,-0.35,0.009,1.00,1.00,chr17,8130173,C17orf68,3'UTR
cg06941335,-0.33,0.009,1.00,1.00,chr1,241519756,RGS7,5'UTR
cg20620307,-0.42,0.009,1.00,1.00,chr1,84011474,,
cg05798318,-0.42,0.009,1.00,1.00,chr11,536758,HRAS;HRAS;LRRC56;HRAS,TSS1500;TSS1500;TSS1500;TSS1500
cg26173906,-0.33,0.009,1.00,1.00,chr19,14376389,,
cg05600688,0.36,0.009,1.00,1.00,chr7,135624343,LUZP6;MTPN,5'UTR;Body
