"Excel Table 8: Differentially variable positions (p < 0.05) within the Bangladesh 850K study. Models adjusted for age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg27282305,0.18,0.001,0.373,1.000,chr19,43970511,LYPD3,TSS1500
cg27019245,0.79,0.001,0.373,1.000,chr6,31465716,MICB,TSS200
cg03894339,0.30,0.001,0.374,1.000,chr8,19674705,INTS10,TSS1500
cg13216695,0.22,0.001,0.374,1.000,chr5,43121572,ZNF131,TSS200
cg19929852,0.22,0.001,0.374,1.000,chr4,15068643,CPEB2;CPEB2,3'UTR;3'UTR
cg19363499,-0.29,0.001,0.374,1.000,chr8,70983530,PRDM14;PRDM14,1stExon;5'UTR
cg11000311,0.33,0.001,0.374,1.000,chr7,118512848,,
cg18829411,-0.27,0.001,0.374,1.000,chr21,40722023,HMGN1,TSS1500
cg24613083,0.16,0.001,0.374,1.000,chr17,59539715,TBX4,Body
cg09986164,0.19,0.001,0.374,1.000,chr3,169703571,SEC62,Body
cg16381530,0.23,0.001,0.374,1.000,chr19,31797063,TSHZ3,Body
cg01426818,0.20,0.001,0.374,1.000,chr17,77806444,,
cg03363289,-0.51,0.001,0.374,1.000,chr9,124990165,LHX6;LHX6,Body;Body
cg25468274,0.28,0.001,0.374,1.000,chr1,31280338,,
cg18454973,0.22,0.001,0.374,1.000,chr6,136411615,PDE7B,Body
cg11829696,0.24,0.001,0.375,1.000,chr15,90172671,KIF7,Body
cg06574139,0.33,0.001,0.375,1.000,chr3,126688629,,
cg10926420,0.16,0.001,0.375,1.000,chr2,69852289,AAK1,Body
cg11007875,0.21,0.001,0.375,1.000,chr5,24184409,,
cg21927122,-0.49,0.001,0.375,1.000,chr17,55054712,SCPEP1,TSS1500
cg15144216,0.26,0.001,0.375,1.000,chr2,269218,ACP1;ACP1;ACP1;ACP1,Body;Body;Body;Body
cg00720429,0.23,0.001,0.375,1.000,chr11,71709556,IL18BP;IL18BP;IL18BP;IL18BP;IL18BP;IL18BP;IL18BP,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg23454511,0.24,0.001,0.376,1.000,chr15,49725092,FGF7;FAM227B,Body;Body
cg01114846,0.25,0.001,0.376,1.000,chr3,195798994,TFRC;TFRC,Body;Body
cg01788159,0.21,0.001,0.376,1.000,chr15,86178253,AKAP13;AKAP13;AKAP13,Body;Body;Body
cg03678138,-0.23,0.001,0.376,1.000,chr15,43029643,CDAN1,TSS1500
cg13692543,0.20,0.001,0.376,1.000,chr9,35510933,RUSC2,5'UTR
cg02694847,0.23,0.001,0.376,1.000,chr7,44102072,,
cg15875239,-0.22,0.001,0.376,1.000,chr16,57093350,NLRC5,Body
cg14955982,-0.21,0.001,0.376,1.000,chr7,71868406,CALN1,5'UTR
cg05409851,0.22,0.001,0.377,1.000,chr14,71762233,,
cg11717782,0.86,0.001,0.377,1.000,chr1,203023927,PPFIA4,Body
cg08772567,0.18,0.001,0.377,1.000,chr10,79033545,KCNMA1;KCNMA1;KCNMA1;KCNMA1,Body;Body;Body;Body
cg05548190,0.33,0.001,0.377,1.000,chr5,176432570,UIMC1,5'UTR
cg26494337,0.24,0.001,0.377,1.000,chr11,127931200,,
cg05848320,0.79,0.001,0.377,1.000,chr12,56843372,TIMELESS,TSS200
cg14712964,0.25,0.001,0.377,1.000,chr3,9773672,BRPF1;BRPF1;BRPF1;BRPF1,1stExon;5'UTR;5'UTR;1stExon
cg03127310,0.19,0.001,0.377,1.000,chr1,119553960,,
cg16946254,-0.20,0.001,0.377,1.000,chr8,101961596,YWHAZ;YWHAZ;YWHAZ;YWHAZ;YWHAZ;YWHAZ,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg14060463,0.25,0.001,0.377,1.000,chr14,98963054,,
cg26979137,0.23,0.001,0.377,1.000,chr9,5811764,ERMP1,Body
cg14699263,0.23,0.001,0.377,1.000,chr2,27128106,DPYSL5;DPYSL5;DPYSL5,Body;Body;Body
cg04713188,0.24,0.001,0.377,1.000,chr16,87634399,,
cg21153700,-0.23,0.001,0.377,1.000,chr3,10362985,SEC13;SEC13;SEC13;SEC13;SEC13,TSS200;TSS200;TSS200;TSS200;TSS1500
cg26857998,0.21,0.001,0.377,1.000,chr2,222417120,EPHA4;EPHA4;EPHA4,Body;Body;Body
cg26294716,0.16,0.001,0.377,1.000,chr21,31972923,KRTAP22-1,TSS1500
cg10078683,0.21,0.001,0.377,1.000,chr7,967132,ADAP1;ADAP1;ADAP1;ADAP1,TSS1500;Body;Body;5'UTR
cg00058113,0.20,0.001,0.377,1.000,chr6,33239977,VPS52;RPS18,TSS1500;Body
cg08529345,-0.47,0.001,0.377,1.000,chr16,54971700,,
cg19039116,0.24,0.001,0.377,1.000,chr8,103581449,,
cg07423881,0.26,0.001,0.377,1.000,chr9,74878543,,
cg06623333,-0.25,0.001,0.377,1.000,chr1,214619487,PTPN14,Body
cg25332328,0.26,0.001,0.377,1.000,chr7,7400422,COL28A1,Body
cg27084965,-0.35,0.001,0.377,1.000,chr7,103871917,,
cg07478939,0.23,0.001,0.377,1.000,chr12,122199810,TMEM120B,Body
cg17001526,0.40,0.001,0.377,1.000,chr16,8715422,METTL22,TSS200
cg19907796,0.23,0.001,0.377,1.000,chr2,71134694,VAX2,Body
cg10501976,0.25,0.001,0.377,1.000,chr6,10883834,,
cg15848008,0.26,0.001,0.377,1.000,chr2,25584613,,
cg19205177,0.16,0.001,0.377,1.000,chr2,42597273,,
cg25243154,0.23,0.001,0.377,1.000,chr11,65773155,,
cg24729378,-0.21,0.001,0.377,1.000,chr1,43609431,,
cg05610855,0.18,0.001,0.377,1.000,chr4,20885082,KCNIP4;KCNIP4;KCNIP4;KCNIP4;KCNIP4,TSS1500;Body;Body;5'UTR;5'UTR
cg15382458,0.16,0.001,0.377,1.000,chr12,122711476,DIABLO;DIABLO;LOC101593348;DIABLO;DIABLO;DIABLO;DIABLO,5'UTR;TSS1500;Body;TSS1500;TSS1500;TSS1500;TSS1500
cg22553641,-0.24,0.001,0.377,1.000,chr7,100136710,AGFG2,TSS200
cg05937885,0.21,0.001,0.377,1.000,chr11,3845624,PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2,ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg19471178,0.22,0.001,0.377,1.000,chr8,25643072,,
cg04419557,-1.29,0.001,0.377,1.000,chr6,111302727,RPF2;RPF2,TSS1500;TSS1500
cg07828806,0.34,0.001,0.377,1.000,chr16,53543684,,
cg04048705,0.24,0.001,0.377,1.000,chr2,80534883,CTNNA2;CTNNA2,Body;Body
cg10333791,0.23,0.001,0.377,1.000,chr11,34210701,ABTB2,Body
cg00433579,0.21,0.001,0.377,1.000,chr22,41216528,SLC25A17;SLC25A17;SLC25A17;SLC25A17;SLC25A17;SLC25A17;SLC25A17,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg00716368,0.29,0.001,0.377,1.000,chr10,106341760,,
cg22124590,0.22,0.001,0.377,1.000,chr6,126081226,HEY2,3'UTR
cg16781100,0.18,0.001,0.377,1.000,chr3,64430739,,
cg14527645,0.22,0.001,0.377,1.000,chr9,116977924,COL27A1,Body
cg23204096,0.30,0.001,0.377,1.000,chr6,169768053,,
cg18027946,0.29,0.001,0.377,1.000,chr21,45758982,C21orf2,Body
cg16739544,-0.19,0.001,0.377,1.000,chr16,85518792,,
cg08796393,0.27,0.001,0.377,1.000,chr6,38229622,BTBD9;BTBD9;BTBD9;BTBD9,Body;Body;Body;Body
cg17294136,0.21,0.001,0.377,1.000,chr7,81949245,CACNA2D1,Body
cg07904175,0.24,0.001,0.377,1.000,chr19,16911472,NWD1;NWD1,Body;Body
cg13914118,0.24,0.001,0.377,1.000,chr1,236222651,NID1,Body
cg01018473,-0.31,0.001,0.377,1.000,chr16,20085767,GPR139,TSS1500
cg15199476,0.26,0.001,0.377,1.000,chr12,124893525,NCOR2;NCOR2;NCOR2,Body;Body;Body
cg07029201,0.24,0.001,0.377,1.000,chr16,57915850,,
cg13079933,0.23,0.001,0.377,1.000,chr15,70146103,,
cg24670383,-0.26,0.001,0.377,1.000,chr12,54719352,COPZ1,Body
cg22102041,-0.66,0.001,0.377,1.000,chr5,118788281,HSD17B4;HSD17B4;HSD17B4;HSD17B4;HSD17B4;HSD17B4;HSD17B4;HSD17B4,1stExon;1stExon;1stExon;5'UTR;1stExon;1stExon;5'UTR;5'UTR
cg20583714,0.20,0.001,0.377,1.000,chr11,72686051,FCHSD2,Body
cg26229752,0.73,0.001,0.377,1.000,chr10,131697345,EBF3,Body
cg16992373,0.17,0.001,0.377,1.000,chr6,125117600,NKAIN2;NKAIN2;NKAIN2;NKAIN2;NKAIN2,Body;Body;Body;Body;Body
cg01307917,0.16,0.001,0.378,1.000,chr22,35971403,,
cg10232395,-0.38,0.001,0.378,1.000,chr8,61613721,CHD7,5'UTR
cg02135871,0.26,0.001,0.378,1.000,chr3,169854434,PHC3;PHC3;PHC3;PHC3,ExonBnd;ExonBnd;Body;Body
cg16004842,-0.16,0.001,0.378,1.000,chr17,36151597,,
cg02897877,0.23,0.001,0.378,1.000,chr5,175925176,FAF2,Body
cg13378272,1.25,0.001,0.378,1.000,chr12,132428250,PUS1;PUS1;PUS1,3'UTR;3'UTR;3'UTR
cg03853807,0.25,0.001,0.378,1.000,chr6,168947817,SMOC2;SMOC2,Body;Body
cg05489143,-0.40,0.001,0.378,1.000,chr3,40498640,RPL14;RPL14,TSS200;TSS200
cg18464342,0.18,0.001,0.378,1.000,chr20,31590388,SUN5;SUN5,ExonBnd;Body
cg17658085,0.23,0.001,0.378,1.000,chr7,151532118,PRKAG2,Body
cg07553580,0.20,0.001,0.378,1.000,chr21,47172629,,
cg22574559,0.20,0.001,0.378,1.000,chr17,15961336,NCOR1;NCOR1,Body;Body
cg22350557,0.29,0.001,0.378,1.000,chr3,78115623,,
cg01926029,0.20,0.001,0.378,1.000,chr8,132946514,EFR3A,Body
cg03394401,-0.36,0.001,0.378,1.000,chr6,170599826,DLL1,TSS200
cg15053979,0.25,0.001,0.378,1.000,chr8,57744378,,
cg07284445,0.31,0.001,0.378,1.000,chr10,113975435,,
cg24835159,0.27,0.001,0.378,1.000,chr17,56494554,RNF43;RNF43,5'UTR;1stExon
cg14730974,0.27,0.001,0.378,1.000,chr8,119675217,SAMD12-AS1,Body
cg07671055,-0.20,0.001,0.379,1.000,chr16,81970608,PLCG2,Body
cg09762043,-0.61,0.001,0.379,1.000,chr15,22833802,TUBGCP5;TUBGCP5,Body;Body
cg01238048,0.21,0.001,0.379,1.000,chr9,133341239,ASS1;ASS1,Body;Body
cg09136548,0.45,0.001,0.379,1.000,chr7,128799940,TSPAN33,Body
cg19447326,0.22,0.001,0.379,1.000,chr7,6488785,DAGLB;DAGLB,TSS1500;TSS1500
cg24156658,-0.76,0.001,0.379,1.000,chr11,65122092,TIGD3,TSS200
cg26657235,0.24,0.001,0.379,1.000,chr6,150378972,,
cg04169260,-0.20,0.001,0.379,1.000,chr16,30907890,CTF1;CTF1,TSS200;TSS200
cg05276155,0.21,0.001,0.379,1.000,chr14,82546712,,
cg01574373,0.21,0.001,0.380,1.000,chr1,114671219,SYT6;SYT6,Body;Body
cg26786924,0.23,0.001,0.380,1.000,chr2,219187654,PNKD;PNKD,TSS1500;Body
cg24933782,0.21,0.001,0.380,1.000,chr2,239944789,,
cg02432681,0.19,0.001,0.380,1.000,chr3,32224907,,
cg06163459,0.25,0.001,0.380,1.000,chr20,43255157,ADA,Body
cg07973031,0.29,0.001,0.380,1.000,chr5,118093734,,
cg00447085,0.22,0.001,0.380,1.000,chr8,41272824,,
cg19724680,-0.18,0.001,0.380,1.000,chr14,50329901,,
cg15153141,-0.31,0.001,0.381,1.000,chr5,81470056,ATG10;ATG10,Body;Body
cg08054150,0.31,0.001,0.381,1.000,chr4,90040585,,
cg12734710,0.18,0.001,0.381,1.000,chr1,1486459,SSU72,Body
cg05657792,0.26,0.001,0.381,1.000,chr17,6899758,ALOX12,Body
cg00219210,0.23,0.001,0.381,1.000,chr17,12893648,RICH2,3'UTR
cg19643252,0.27,0.001,0.381,1.000,chr7,151264653,PRKAG2;PRKAG2;PRKAG2,Body;Body;Body
cg23165992,0.23,0.001,0.381,1.000,chr5,39093268,,
cg16695453,0.18,0.001,0.381,1.000,chr13,101324220,TMTC4;TMTC4;TMTC4,5'UTR;5'UTR;5'UTR
cg26667659,-0.38,0.001,0.381,1.000,chr19,17377598,BABAM1;BABAM1;BABAM1;BABAM1,TSS1500;TSS1500;TSS1500;TSS1500
cg15454582,0.24,0.001,0.382,1.000,chr10,79964567,,
cg09586459,0.37,0.001,0.382,1.000,chr15,52404463,BCL2L10,1stExon
cg02566259,0.53,0.001,0.382,1.000,chr4,3043199,,
cg06432119,0.46,0.001,0.382,1.000,chr11,281516,NLRP6,Body
cg07557491,0.24,0.001,0.382,1.000,chr20,10149588,,
cg07737211,0.20,0.001,0.382,1.000,chr5,179708637,MAPK9;MAPK9;MAPK9;MAPK9;MAPK9;MAPK9,TSS1500;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg04978194,0.25,0.001,0.382,1.000,chr9,14654882,ZDHHC21,Body
cg03837546,0.25,0.001,0.382,1.000,chr2,65390559,,
cg06196666,0.19,0.001,0.382,1.000,chr19,37664971,ZNF585A;ZNF585A;ZNF585A,TSS1500;TSS1500;TSS1500
cg14569513,0.21,0.001,0.382,1.000,chr11,70165870,PPFIA1;PPFIA1;PPFIA1,Body;Body;Body
cg22675645,0.61,0.001,0.382,1.000,chr10,103590587,KCNIP2;KCNIP2;KCNIP2;KCNIP2;KCNIP2;KCNIP2;KCNIP2,Body;Body;Body;Body;Body;Body;Body
cg02245391,0.20,0.001,0.382,1.000,chr5,167231761,TENM2,Body
cg15895854,0.22,0.001,0.382,1.000,chr9,97765296,C9orf3;C9orf3,Body;Body
cg18457775,0.90,0.001,0.382,1.000,chr11,108093680,ATM;ATM;NPAT,1stExon;5'UTR;TSS1500
cg24957609,-0.21,0.001,0.382,1.000,chr12,27125095,TM7SF3,3'UTR
cg14771090,0.15,0.001,0.382,1.000,chr10,3974514,,
cg23649140,0.22,0.001,0.382,1.000,chr8,37661612,GPR124,Body
cg08467887,0.26,0.001,0.382,1.000,chr8,144947557,EPPK1,TSS200
cg11149566,0.21,0.001,0.382,1.000,chr4,129260147,,
cg22840365,0.21,0.001,0.383,1.000,chr1,167734228,MPZL1;MPZL1;MPZL1,Body;Body;Body
cg27483395,0.16,0.001,0.383,1.000,chr2,102486378,MAP4K4;MAP4K4;MAP4K4,Body;Body;Body
cg13799782,0.17,0.001,0.383,1.000,chr1,32635542,KPNA6,Body
cg17202445,0.18,0.001,0.383,1.000,chr8,38502071,,
cg11572845,0.33,0.001,0.383,1.000,chr6,155147151,SCAF8;SCAF8;SCAF8;SCAF8;SCAF8,Body;Body;Body;Body;Body
cg16450082,0.17,0.001,0.383,1.000,chr22,38308002,MICALL1;MICALL1,ExonBnd;Body
cg27510587,0.27,0.001,0.383,1.000,chr10,83709213,NRG3;NRG3;NRG3,Body;Body;Body
cg20866467,0.25,0.001,0.383,1.000,chr16,68057888,DDX28;DUS2;DUS2;DUS2,TSS200;5'UTR;5'UTR;5'UTR
cg26098768,0.41,0.001,0.383,1.000,chr20,2187533,,
cg17379497,0.25,0.001,0.383,1.000,chr12,132631163,NOC4L,Body
cg22525212,0.22,0.001,0.383,1.000,chr1,145437802,TXNIP,TSS1500
cg11929279,0.32,0.001,0.383,1.000,chr2,58675439,,
cg24944079,0.26,0.001,0.383,1.000,chr11,36510961,TRAF6;TRAF6,3'UTR;3'UTR
cg05234387,0.24,0.001,0.383,1.000,chr6,119375030,FAM184A;FAM184A,5'UTR;Body
cg08170799,0.21,0.001,0.383,1.000,chr1,77139618,,
cg05479582,-0.22,0.001,0.383,1.000,chr10,79396624,KCNMA1;KCNMA1;KCNMA1;KCNMA1,Body;Body;Body;Body
cg10912268,-0.20,0.001,0.383,1.000,chr9,94877902,SPTLC1;SPTLC1,TSS1500;TSS1500
cg05531250,0.27,0.001,0.383,1.000,chr13,21477870,XPO4,TSS1500
cg21109795,0.23,0.001,0.383,1.000,chr19,45260649,MIR8085;BCL3,TSS1500;Body
cg06361699,0.23,0.001,0.383,1.000,chr1,28945384,TAF12;TAF12,Body;Body
cg04653170,0.19,0.001,0.383,1.000,chr17,19958833,,
cg26476015,0.25,0.001,0.383,1.000,chr3,128842050,RAB43;RAB43;RAB43;RAB43;RAB43;RAB43;RAB43;ISY1-RAB43,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;Body
cg09989942,0.27,0.001,0.383,1.000,chr15,44307971,FRMD5;FRMD5;FRMD5;FRMD5,Body;Body;5'UTR;5'UTR
cg25390635,0.20,0.001,0.383,1.000,chr22,47022618,GRAMD4,TSS200
cg16315218,0.28,0.001,0.384,1.000,chr7,1102755,C7orf50;C7orf50;C7orf50,Body;Body;Body
cg18994940,0.21,0.001,0.384,1.000,chr15,35703710,DPH6,Body
cg27158579,-0.17,0.001,0.384,1.000,chr14,22963813,,
cg09436171,0.22,0.001,0.384,1.000,chr3,2142141,CNTN4,TSS200
cg22824909,0.22,0.001,0.384,1.000,chr2,51809023,,
cg03507846,0.26,0.001,0.384,1.000,chr16,89344173,ANKRD11,Body
cg09313053,0.55,0.001,0.384,1.000,chr19,52873125,ZNF880,TSS200
cg23550720,0.20,0.001,0.385,1.000,chr15,67513803,AAGAB;AAGAB;AAGAB,Body;Body;Body
cg17022667,-0.26,0.001,0.385,1.000,chr7,101142153,EMID2,Body
cg13908988,0.23,0.001,0.385,1.000,chr9,131933109,,
cg07381317,0.19,0.001,0.385,1.000,chr20,31585039,SUN5,Body
cg10129938,0.22,0.001,0.385,1.000,chr15,59243881,,
cg25065809,0.25,0.001,0.385,1.000,chr9,96902426,,
cg01388121,0.22,0.001,0.385,1.000,chr10,3810043,,
cg10879877,-0.23,0.001,0.385,1.000,chr16,66442791,LINC00920,Body
cg12302812,0.20,0.001,0.386,1.000,chr7,48069745,SUNC1;SUNC1,TSS1500;TSS1500
cg11171825,-0.20,0.001,0.386,1.000,chr6,42939029,PEX6,Body
cg03594546,0.25,0.001,0.386,1.000,chr2,170916444,UBR3,Body
cg08915690,0.19,0.001,0.387,1.000,chr16,19509923,TMC5;TMC5;TMC5;TMC5;TMC5,3'UTR;3'UTR;3'UTR;3'UTR;3'UTR
cg27338827,0.20,0.001,0.387,1.000,chr21,20417508,,
cg04299808,0.15,0.001,0.387,1.000,chr16,11770053,SNN,Body
cg00346755,0.21,0.001,0.388,1.000,chr10,33534164,NRP1;NRP1;NRP1;NRP1;NRP1;NRP1,Body;Body;Body;Body;Body;Body
cg23787031,0.16,0.001,0.388,1.000,chr12,121450381,C12orf43,Body
cg00002749,-0.25,0.001,0.388,1.000,chr17,57839538,TMEM49,Body
cg11823640,0.22,0.001,0.388,1.000,chr2,30581861,,
cg09580881,0.21,0.001,0.388,1.000,chr3,194353023,TMEM44;TMEM44;TMEM44;TMEM44,Body;Body;Body;Body
cg08817797,0.27,0.001,0.388,1.000,chr21,18521237,,
cg22347357,0.27,0.001,0.388,1.000,chr1,10705035,CASZ1,Body
cg23432896,0.26,0.001,0.388,1.000,chr3,186490915,,
cg09860053,0.31,0.001,0.388,1.000,chr1,92632588,KIAA1107,TSS200
cg24518588,0.24,0.001,0.388,1.000,chr1,182733379,,
cg15324723,0.18,0.001,0.388,1.000,chr8,100811462,VPS13B;VPS13B,Body;Body
cg19602045,-0.22,0.001,0.388,1.000,chr2,25138079,ADCY3,Body
cg16568467,0.22,0.001,0.388,1.000,chr4,88733182,IBSP,3'UTR
cg25503445,0.22,0.001,0.388,1.000,chr14,102099598,,
cg16970596,0.21,0.001,0.388,1.000,chr17,29685221,NF1;NF1,Body;Body
cg16668042,-0.15,0.001,0.388,1.000,chr5,132388215,HSPA4,Body
cg04521793,0.22,0.001,0.388,1.000,chr9,135942606,CEL;CEL,ExonBnd;Body
cg14925067,0.22,0.001,0.388,1.000,chr8,1780401,ARHGEF10,5'UTR
cg26015003,0.20,0.001,0.388,1.000,chr13,113887582,CUL4A;CUL4A,Body;Body
cg18864096,0.25,0.001,0.388,1.000,chr6,91247327,MAP3K7;MAP3K7;MAP3K7;MAP3K7,Body;Body;Body;Body
cg11773558,0.22,0.001,0.388,1.000,chr19,23942126,ZNF681,TSS1500
cg15339960,0.33,0.001,0.388,1.000,chr5,45693264,HCN1,Body
cg14105047,-0.17,0.001,0.388,1.000,chr4,95372810,PDLIM5;PDLIM5;PDLIM5;PDLIM5;PDLIM5,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg24609390,-0.18,0.001,0.388,1.000,chr18,55598153,,
cg19017193,-0.14,0.001,0.388,1.000,chr17,56066027,VEZF1,TSS1500
cg02300234,0.19,0.001,0.388,1.000,chr12,62728835,USP15;USP15;USP15,Body;Body;Body
cg24572391,0.23,0.001,0.388,1.000,chr2,154148943,,
cg26094549,0.24,0.001,0.388,1.000,chr6,135272672,ALDH8A1;ALDH8A1;ALDH8A1,TSS1500;TSS1500;TSS1500
cg18484679,0.19,0.001,0.388,1.000,chr5,142740314,NR3C1;NR3C1;NR3C1;NR3C1;NR3C1;NR3C1;NR3C1,Body;Body;Body;Body;Body;Body;Body
cg01930924,0.27,0.001,0.388,1.000,chr5,61118923,,
cg25827836,0.17,0.001,0.388,1.000,chr1,118661146,SPAG17,Body
cg14560093,0.18,0.001,0.388,1.000,chr9,133039020,,
cg04988265,0.21,0.001,0.388,1.000,chr6,2994175,,
cg11937448,0.22,0.001,0.388,1.000,chr12,10166097,CLEC12B;CLEC12B,Body;Body
cg22529541,0.19,0.001,0.388,1.000,chr3,149536976,RNF13;RNF13,5'UTR;5'UTR
cg26130396,-0.19,0.001,0.388,1.000,chr3,44380138,C3orf23;C3orf23;C3orf23;C3orf23;C3orf23,1stExon;5'UTR;5'UTR;1stExon;5'UTR
cg20042639,-0.24,0.001,0.389,1.000,chr20,21083097,,
cg19026959,-0.37,0.001,0.389,1.000,chr19,13049204,CALR,TSS1500
cg10744424,0.18,0.001,0.389,1.000,chr3,122750662,,
cg15171098,0.20,0.001,0.389,1.000,chr8,15396711,TUSC3;TUSC3,TSS1500;TSS1500
cg11890354,0.17,0.001,0.389,1.000,chr9,138023964,,
cg09423550,0.33,0.001,0.389,1.000,chr20,49955707,,
cg00381541,0.24,0.001,0.389,1.000,chr17,40192279,,
cg13403843,0.31,0.001,0.389,1.000,chr21,35733331,,
cg02991306,0.21,0.001,0.389,1.000,chr6,21220160,CDKAL1,Body
cg14037991,-0.22,0.001,0.389,1.000,chr3,167409467,PDCD10;PDCD10;PDCD10,Body;Body;Body
cg04804543,0.28,0.001,0.389,1.000,chr8,142233427,SLC45A4,Body
cg17403589,0.90,0.001,0.389,1.000,chr12,31742834,DENND5B-AS1;DENND5B;DENND5B,TSS200;Body;5'UTR
cg12603043,-0.24,0.001,0.389,1.000,chr19,48216450,EHD2,TSS200
cg19585061,0.59,0.001,0.389,1.000,chr17,259924,C17orf97,TSS200
cg13325892,0.22,0.001,0.389,1.000,chr2,208218317,,
cg16817179,0.15,0.001,0.390,1.000,chr22,19726430,,
cg01774402,0.22,0.001,0.390,1.000,chr4,184002647,,
cg14321936,0.21,0.001,0.390,1.000,chr3,50664738,MAPKAPK3,Body
cg23924801,0.22,0.001,0.390,1.000,chr1,247768871,OR2G3,TSS200
cg26329178,0.79,0.001,0.390,1.000,chr10,100227782,HPSE2;HPSE2;HPSE2;HPSE2,Body;Body;Body;Body
cg06919803,0.22,0.001,0.390,1.000,chr1,38384818,INPP5B;INPP5B,Body;Body
cg01013683,0.20,0.001,0.390,1.000,chr4,178114893,,
cg10817023,0.23,0.001,0.390,1.000,chr5,133853517,,
cg08810572,0.30,0.001,0.390,1.000,chr20,10627082,JAG1,Body
cg26067133,0.20,0.001,0.390,1.000,chr16,87760695,KLHDC4;KLHDC4;KLHDC4,Body;Body;Body
cg11628740,0.20,0.001,0.390,1.000,chr3,55396422,,
cg10522535,0.30,0.001,0.391,1.000,chr11,127481918,,
cg10010182,-0.23,0.001,0.391,1.000,chr8,141641939,EIF2C2;EIF2C2,Body;Body
cg02038783,-0.24,0.001,0.391,1.000,chr1,38273147,YRDC;C1orf122;C1orf122,Body;TSS1500;TSS1500
cg27519431,0.22,0.001,0.391,1.000,chr15,34631062,SLC12A6;SLC12A6;SLC12A6,TSS1500;TSS1500;TSS1500
cg22267402,0.27,0.001,0.391,1.000,chr22,44463707,PARVB;PARVB,Body;Body
cg11180316,0.21,0.001,0.391,1.000,chr14,53928144,,
cg06443583,0.27,0.001,0.391,1.000,chr11,65626142,CFL1,TSS1500
cg08015590,-0.68,0.001,0.391,1.000,chr7,2281924,NUDT1;NUDT1;NUDT1;NUDT1;NUDT1;NUDT1;FTSJ2;NUDT1;NUDT1;NUDT1,5'UTR;5'UTR;1stExon;TSS1500;5'UTR;5'UTR;TSS200;1stExon;5'UTR;TSS1500
cg16420520,0.23,0.001,0.391,1.000,chr6,116544548,NT5DC1,Body
cg13267891,0.26,0.001,0.391,1.000,chr6,31616512,BAT3;BAT3;BAT3;BAT3,Body;Body;Body;Body
cg08462835,0.23,0.001,0.391,1.000,chr11,17790285,KCNC1;KCNC1,Body;Body
cg08208899,0.23,0.001,0.391,1.000,chr2,181931215,,
cg22709609,0.23,0.001,0.391,1.000,chr13,114133531,DCUN1D2,Body
cg25207224,-0.14,0.001,0.391,1.000,chr6,34211189,HMGA1;HMGA1;HMGA1;HMGA1;HMGA1;HMGA1,Body;Body;Body;Body;Body;Body
cg24161838,0.34,0.001,0.391,1.000,chr10,2544339,,
cg24377179,0.25,0.001,0.391,1.000,chr3,55523815,,
cg17837528,0.22,0.001,0.391,1.000,chr11,86085559,CCDC81;CCDC81,TSS1500;TSS1500
cg18353597,0.23,0.001,0.391,1.000,chr19,56113869,ZNF524,Body
cg20364664,0.26,0.001,0.391,1.000,chr6,24532186,ALDH5A1;ALDH5A1,Body;Body
cg21893705,0.23,0.001,0.392,1.000,chr3,165220849,LINC01322,Body
cg08789713,0.24,0.001,0.392,1.000,chr21,34544414,,
cg21823502,0.17,0.001,0.392,1.000,chr17,79856430,ANAPC11;ANAPC11;ANAPC11;ANAPC11;ANAPC11;ANAPC11;ANAPC11,Body;Body;Body;Body;Body;Body;Body
cg08109571,-0.25,0.001,0.392,1.000,chr12,113573586,RASAL1,5'UTR
cg15927041,0.20,0.001,0.392,1.000,chr10,3364933,LOC105376360,Body
cg19116006,0.45,0.001,0.392,1.000,chr20,57465670,GNAS;GNAS;GNAS;GNAS;GNAS;GNAS;GNAS;GNAS,3'UTR;TSS1500;TSS1500;Body;TSS1500;3'UTR;TSS1500;Body
cg15473888,0.26,0.001,0.392,1.000,chr6,15587744,DTNBP1;DTNBP1;DTNBP1;DTNBP1;DTNBP1;DTNBP1,Body;Body;Body;Body;Body;Body
